day_of_week,temp,crime_count
1,26.6,0.3654390934844193
2,32.6,0.29178470254957506
1,9.466666666666669,0.1274787535410765
2,5.833333333333333,0.28895184135977336
6,26.366666666666664,0.29745042492917845
3,25.133333333333336,0.17563739376770537
7,17.7,0.18980169971671387
5,9.5,0.36827195467422097
4,21.266666666666666,0.6175637393767706
1,27.933333333333334,0.46742209631728043
2,34.86666666666667,0.5552407932011332
6,37.43333333333333,0.43342776203966005
3,32.03333333333333,0.46458923512747874
7,35.0,0.7025495750708215
5,32.63333333333333,0.5694050991501416
4,31.03333333333333,0.5864022662889519
1,30.766666666666666,0.7223796033994334
2,33.6,0.5977337110481586
6,32.56666666666667,0.28611898016997167
3,24.1,0.31444759206798867
7,27.83333333333333,0.36827195467422097
5,26.2,0.28895184135977336
4,34.43333333333333,0.45325779036827196
1,28.666666666666668,0.47875354107648727
2,28.366666666666664,0.2577903682719547
6,30.8,0.05099150141643059
5,24.0,0.0906515580736544
4,9.433333333333334,0.0764872521246459
1,17.8,0.43059490084985835
2,30.600000000000005,0.37960339943342775
6,37.06666666666667,0.19830028328611898
3,27.83333333333333,0.17563739376770537
7,26.866666666666664,0.23796033994334279
5,31.2,0.17280453257790368
4,17.599999999999998,0.18696883852691218
1,12.1,0.24645892351274787
2,20.33333333333333,0.14730878186968838
6,5.833333333333333,0.019830028328611898
7,16.53333333333333,0.14730878186968838
1,4.2,0.3031161473087819
2,22.0,0.3031161473087819
6,23.6,0.13314447592067988
3,6.6000000000000005,0.0764872521246459
7,11.733333333333334,0.23512747875354106
5,22.8,0.0764872521246459
1,7.766666666666667,0.26345609065155806
2,6.633333333333333,0.0
6,20.2,0.603399433427762
3,21.266666666666666,0.32011331444759206
7,29.23333333333333,0.2577903682719547
5,26.100000000000005,0.04815864022662889
4,14.066666666666668,0.19263456090651557
1,12.233333333333334,0.4730878186968839
2,32.300000000000004,0.43059490084985835
6,35.36666666666667,0.22662889518413598
3,36.9,0.5127478753541076
7,41.5,0.5920679886685553
5,41.833333333333336,0.5694050991501416
4,41.73333333333333,0.5864022662889519
1,47.73333333333333,0.7620396600566572
2,50.4,0.71671388101983
6,45.2,0.6628895184135978
3,58.93333333333334,0.6628895184135978
7,43.8,0.4164305949008499
5,36.6,0.41076487252124644
4,42.76666666666667,0.48725212464589235
1,42.5,0.6572237960339944
2,42.06666666666667,0.40793201133144474
6,33.5,0.31444759206798867
3,30.366666666666664,0.13314447592067988
7,30.3,0.26628895184135976
5,38.833333333333336,0.5070821529745042
4,38.36666666666667,0.3937677053824363
1,29.866666666666664,0.5127478753541076
2,27.633333333333336,0.31728045325779036
6,32.46666666666667,0.2096317280453258
3,47.13333333333333,0.49291784702549574
7,49.0,0.4192634560906516
4,58.56666666666666,0.7053824362606232
1,49.76666666666667,0.46742209631728043
2,40.66666666666666,0.42209631728045327
6,53.8,0.3626062322946176
3,50.93333333333334,0.37110481586402266
7,42.03333333333333,0.1643059490084986
5,46.16666666666666,0.37960339943342775
4,53.16666666666666,0.29178470254957506
1,54.13333333333333,0.47875354107648727
2,48.63333333333333,0.49575070821529743
6,55.43333333333334,0.6458923512747875
3,61.2,0.5382436260623229
7,56.46666666666667,0.6288951841359773
5,54.43333333333334,0.7280453257790368
4,53.86666666666667,0.40509915014164305
1,60.06666666666666,0.6798866855524079
2,59.7,0.6345609065155807
6,56.2,0.4475920679886686
3,50.0,0.5609065155807366
7,45.93333333333334,0.3342776203966006
5,40.76666666666667,0.3881019830028329
4,42.73333333333333,0.5297450424929179
1,45.13333333333333,0.6118980169971672
2,44.63333333333333,0.42492917847025496
6,45.2,0.49008498583569404
3,46.86666666666667,0.4985835694050991
7,46.66666666666666,0.49291784702549574
5,49.76666666666667,0.6260623229461756
4,45.93333333333334,0.34277620396600567
2,62.3,0.40226628895184136
6,67.63333333333334,0.56657223796034
3,66.2,0.6628895184135978
7,54.13333333333333,0.43059490084985835
5,58.2,0.5495750708215298
4,68.89999999999999,0.7960339943342776
1,71.66666666666667,0.7422096317280453
2,59.26666666666667,0.39660056657223797
6,48.56666666666666,0.5552407932011332
3,57.63333333333333,0.5779036827195467
7,53.13333333333333,0.6005665722379604
5,48.13333333333333,0.6317280453257791
4,52.76666666666667,0.5949008498583569
1,65.43333333333334,0.7847025495750708
2,70.33333333333333,0.9546742209631728
6,72.86666666666667,0.8243626062322946
3,73.06666666666666,0.603399433427762
7,50.96666666666667,0.46175637393767704
5,44.43333333333334,0.5240793201133145
4,52.2,0.56657223796034
1,58.56666666666666,0.7903682719546742
2,62.8,0.71671388101983
6,67.46666666666665,0.40226628895184136
3,72.83333333333333,0.46175637393767704
7,71.46666666666665,0.6373937677053825
5,69.66666666666667,0.546742209631728
4,69.66666666666667,0.7223796033994334
1,73.56666666666666,0.8016997167138811
2,65.06666666666666,0.49291784702549574
6,47.76666666666667,0.34277620396600567
7,55.86666666666667,0.6430594900849859
5,62.66666666666666,0.6628895184135978
4,69.0,0.4985835694050991
1,64.96666666666665,0.6827195467422096
2,60.4,0.603399433427762
6,65.7,0.5524079320113314
