date,mo,temp,dewp,slp,stp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
2017-01-01,01,28.166666666666668,19.933333333333334,1018.45,994.8666666666667,9.533333333333333,4.033333333333333,9.633333333333333,15.9,39.9,19.099999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-02,01,34.53333333333333,28.833333333333332,1020.1,995.6666666666666,7.233333333333333,4.7,9.633333333333333,,39.666666666666664,25.400000000000002,0.04666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-01-03,01,39.166666666666664,37.699999999999996,1010.4,986.7666666666668,2.733333333333333,5.433333333333334,15.666666666666666,21.96666666666667,41.1,32.733333333333334,0.08666666666666667,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2017-01-04,01,19.2,10.299999999999999,1016.5,991.8000000000001,9.799999999999999,14.1,19.033333333333335,26.666666666666668,37.333333333333336,10.533333333333333,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-05,01,10.5,-0.03333333333333336,1019.05,994.2333333333332,9.833333333333334,10.733333333333334,16.7,20.666666666666668,16.933333333333334,7.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-01-06,01,5.5,-5.3,1024.2,999.0,10.0,8.7,12.700000000000001,19.0,12.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-07,01,7.3,-3.733333333333333,1033.3,1007.9,10.0,6.966666666666666,13.666666666666666,21.666666666666668,18.8,0.7999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-08,01,10.200000000000001,-3.4,1039.3000000000002,1013.9,10.0,8.033333333333333,13.966666666666667,21.633333333333336,18.8,2.3000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-09,01,21.96666666666667,11.566666666666668,1028.4,1003.6333333333333,9.566666666666666,11.0,17.1,21.333333333333332,28.96666666666667,10.933333333333332,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-01-10,01,38.5,32.666666666666664,1008.55,983.2333333333332,8.833333333333334,18.166666666666668,33.36666666666667,47.0,51.5,27.433333333333334,0.07666666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-01-11,01,33.0,28.099999999999998,1011.55,987.0,8.066666666666666,12.566666666666668,27.333333333333332,40.333333333333336,47.800000000000004,25.900000000000002,0.16666666666666666,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2017-01-12,01,28.5,26.133333333333336,1016.8,990.7666666666668,5.133333333333334,9.966666666666667,16.7,21.3,44.36666666666667,22.866666666666664,0.37000000000000005,0.0,0.0,1.0,1.0,0.0,0.0,0.0
