date,mo,temp,dewp,slp,stp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
2018-07-04,07,82.56666666666668,73.23333333333333,1020.85,998.8333333333334,9.866666666666667,5.666666666666667,11.299999999999999,17.6,91.26666666666667,70.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-05,07,79.7,72.86666666666667,1022.4000000000001,1000.2333333333332,8.566666666666666,5.633333333333333,19.366666666666667,26.666666666666668,92.89999999999999,72.7,0.6133333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-07-06,07,73.7,61.166666666666664,1026.7,1004.0666666666666,10.0,9.966666666666667,16.400000000000002,21.0,82.5,69.7,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-07,07,70.06666666666666,51.96666666666667,1027.1,1004.3666666666667,10.0,6.3,12.299999999999999,15.6,80.89999999999999,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-08,07,73.53333333333333,55.26666666666667,1024.05,1001.5666666666666,9.766666666666667,3.6666666666666665,8.933333333333334,14.5,86.43333333333334,60.43333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-09,07,78.13333333333334,61.6,1021.45,999.2666666666668,10.0,5.8999999999999995,13.333333333333334,17.033333333333335,90.0,63.86666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-10,07,80.93333333333334,65.86666666666666,1018.1,996.0,10.0,7.8,14.633333333333333,20.0,88.16666666666667,72.03333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-11,07,76.96666666666667,58.1,1019.15,996.8333333333334,10.0,5.333333333333333,10.666666666666666,,86.06666666666666,67.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-12,07,77.5,61.63333333333333,1020.0999999999999,997.8333333333334,10.0,5.8999999999999995,11.299999999999999,17.0,85.96666666666665,67.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-13,07,80.26666666666667,63.63333333333333,1018.35,996.3000000000001,9.966666666666667,7.133333333333333,11.333333333333334,16.400000000000002,92.0,68.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-14,07,77.36666666666666,68.7,1016.7,994.6,9.700000000000001,4.266666666666667,8.933333333333334,,89.86666666666667,71.96666666666667,0.07333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-07-15,07,79.89999999999999,70.83333333333333,1014.5,992.4,8.9,3.733333333333333,9.233333333333334,15.0,90.16666666666667,71.43333333333334,0.1366666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-16,07,81.16666666666667,72.26666666666667,1012.35,990.3666666666667,9.5,3.5666666666666664,15.333333333333334,22.0,90.46666666666665,72.86666666666666,0.14666666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-07-17,07,75.86666666666666,61.93333333333333,1015.85,993.5666666666666,9.433333333333334,6.666666666666667,13.0,19.033333333333335,86.39999999999999,68.2,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-18,07,71.33333333333333,55.53333333333333,1018.95,996.4666666666667,10.0,6.833333333333333,11.4,16.0,78.76666666666667,61.23333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19,07,74.5,57.76666666666667,1014.65,992.3666666666667,10.0,6.3,14.700000000000001,20.666666666666668,87.09999999999998,62.06666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-20,07,75.2,65.86666666666666,1005.5,983.1999999999999,9.566666666666666,10.9,16.933333333333334,23.333333333333332,83.66666666666667,68.43333333333334,0.05666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-07-21,07,70.76666666666667,67.36666666666666,1005.3499999999999,982.9666666666667,8.299999999999999,9.866666666666667,16.066666666666666,22.599999999999998,76.7,68.66666666666667,0.42333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-07-22,07,70.86666666666666,67.7,1009.75,987.2666666666668,8.9,11.166666666666666,16.3,20.966666666666665,76.89999999999999,68.66666666666667,0.19333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-07-23,07,72.3,64.86666666666666,1012.7,990.3000000000001,9.966666666666667,7.8999999999999995,13.0,17.033333333333335,80.39999999999999,66.83333333333333,0.24666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-24,07,74.36666666666666,64.53333333333333,1014.2,991.9666666666667,9.799999999999999,3.5666666666666664,9.0,,84.63333333333334,65.16666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-25,07,77.53333333333333,60.73333333333333,1015.0,992.7666666666668,10.0,4.5,8.299999999999999,,87.76666666666667,65.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-26,07,76.13333333333333,61.333333333333336,1012.25,990.2666666666668,10.0,7.7,13.333333333333334,19.366666666666667,85.7,68.96666666666667,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-27,07,69.93333333333334,56.4,1015.5,993.1,10.0,6.966666666666666,12.633333333333333,17.033333333333335,78.7,61.13333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-28,07,70.06666666666666,54.699999999999996,1018.7,996.2666666666668,10.0,3.9,9.966666666666667,,80.46666666666667,58.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-29,07,70.66666666666667,57.333333333333336,1018.75,996.3333333333334,10.0,2.966666666666667,10.366666666666667,,80.23333333333333,60.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-30,07,70.53333333333333,59.5,1017.85,995.5,9.666666666666666,4.166666666666667,10.700000000000001,18.0,80.46666666666667,59.800000000000004,0.023333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-31,07,72.06666666666666,62.1,1015.9000000000001,993.5666666666666,9.9,5.533333333333334,9.966666666666667,,79.53333333333333,63.63333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
