,date,day_of_week,district,crime_count
201,2016-01-10,7,3,32
202,2016-01-10,7,4,32
203,2016-01-10,7,5,28
204,2016-01-10,7,6,29
205,2016-01-10,7,7,40
206,2016-01-10,7,8,39
207,2016-01-10,7,9,36
208,2016-01-10,7,10,27
209,2016-01-10,7,11,48
210,2016-01-10,7,12,23
211,2016-01-10,7,14,21
212,2016-01-10,7,15,16
213,2016-01-10,7,16,18
214,2016-01-10,7,17,17
215,2016-01-10,7,18,36
216,2016-01-10,7,19,28
217,2016-01-10,7,20,6
218,2016-01-10,7,22,23
219,2016-01-10,7,24,16
220,2016-01-10,7,25,40
221,2016-01-11,1,1,27
222,2016-01-11,1,2,28
223,2016-01-11,1,3,28
224,2016-01-11,1,4,27
225,2016-01-11,1,5,26
226,2016-01-11,1,6,43
227,2016-01-11,1,7,20
228,2016-01-11,1,8,32
229,2016-01-11,1,9,28
230,2016-01-11,1,10,21
231,2016-01-11,1,11,22
232,2016-01-11,1,12,30
233,2016-01-11,1,14,13
234,2016-01-11,1,15,25
235,2016-01-11,1,16,18
236,2016-01-11,1,17,18
237,2016-01-11,1,18,26
238,2016-01-11,1,19,13
239,2016-01-11,1,20,5
240,2016-01-11,1,22,17
241,2016-01-11,1,24,19
242,2016-01-11,1,25,27
243,2016-01-12,2,1,30
244,2016-01-12,2,2,19
245,2016-01-12,2,3,37
246,2016-01-12,2,4,24
247,2016-01-12,2,5,21
248,2016-01-12,2,6,22
249,2016-01-12,2,7,30
250,2016-01-12,2,8,45
251,2016-01-12,2,9,25
252,2016-01-12,2,10,36
253,2016-01-12,2,11,37
254,2016-01-12,2,12,25
255,2016-01-12,2,14,23
256,2016-01-12,2,15,17
257,2016-01-12,2,16,14
258,2016-01-12,2,17,20
259,2016-01-12,2,18,18
260,2016-01-12,2,19,24
261,2016-01-12,2,20,5
262,2016-01-12,2,22,24
263,2016-01-12,2,24,20
264,2016-01-12,2,25,32
265,2016-01-13,3,1,44
266,2016-01-13,3,2,31
267,2016-01-13,3,3,21
268,2016-01-13,3,4,44
269,2016-01-13,3,5,22
270,2016-01-13,3,6,36
271,2016-01-13,3,7,32
272,2016-01-13,3,8,41
273,2016-01-13,3,9,42
274,2016-01-13,3,10,31
275,2016-01-13,3,11,40
276,2016-01-13,3,12,42
277,2016-01-13,3,14,14
278,2016-01-13,3,15,28
279,2016-01-13,3,16,29
280,2016-01-13,3,17,22
281,2016-01-13,3,18,25
282,2016-01-13,3,19,30
283,2016-01-13,3,20,5
284,2016-01-13,3,22,15
285,2016-01-13,3,24,26
286,2016-01-13,3,25,34
287,2016-01-14,4,1,46
288,2016-01-14,4,2,21
289,2016-01-14,4,3,33
290,2016-01-14,4,4,39
291,2016-01-14,4,5,34
292,2016-01-14,4,6,43
293,2016-01-14,4,7,38
294,2016-01-14,4,8,48
295,2016-01-14,4,9,32
296,2016-01-14,4,10,31
297,2016-01-14,4,11,47
298,2016-01-14,4,12,40
299,2016-01-14,4,14,18
300,2016-01-14,4,15,36
301,2016-01-14,4,16,22
302,2016-01-14,4,17,41
303,2016-01-14,4,18,39
304,2016-01-14,4,19,22
305,2016-01-14,4,20,16
306,2016-01-14,4,22,21
307,2016-01-14,4,24,24
308,2016-01-14,4,25,43
309,2016-01-15,5,1,56
310,2016-01-15,5,2,34
311,2016-01-15,5,3,32
312,2016-01-15,5,4,49
313,2016-01-15,5,5,18
314,2016-01-15,5,6,52
315,2016-01-15,5,7,31
316,2016-01-15,5,8,41
317,2016-01-15,5,9,41
318,2016-01-15,5,10,44
319,2016-01-15,5,11,57
320,2016-01-15,5,12,33
321,2016-01-15,5,14,20
322,2016-01-15,5,15,30
323,2016-01-15,5,16,20
324,2016-01-15,5,17,27
325,2016-01-15,5,18,37
326,2016-01-15,5,19,29
327,2016-01-15,5,20,9
328,2016-01-15,5,22,11
329,2016-01-15,5,24,23
330,2016-01-15,5,25,40
331,2016-01-16,6,1,37
332,2016-01-16,6,2,11
333,2016-01-16,6,3,28
334,2016-01-16,6,4,40
335,2016-01-16,6,5,30
336,2016-01-16,6,6,38
337,2016-01-16,6,7,32
338,2016-01-16,6,8,41
339,2016-01-16,6,9,34
340,2016-01-16,6,10,34
341,2016-01-16,6,11,46
342,2016-01-16,6,12,30
343,2016-01-16,6,14,21
344,2016-01-16,6,15,26
345,2016-01-16,6,16,16
346,2016-01-16,6,17,26
347,2016-01-16,6,18,35
348,2016-01-16,6,19,40
349,2016-01-16,6,20,12
350,2016-01-16,6,22,24
351,2016-01-16,6,24,17
352,2016-01-16,6,25,34
353,2016-01-17,7,1,26
354,2016-01-17,7,2,22
355,2016-01-17,7,3,30
356,2016-01-17,7,4,26
357,2016-01-17,7,5,22
358,2016-01-17,7,6,27
359,2016-01-17,7,7,31
360,2016-01-17,7,8,38
361,2016-01-17,7,9,25
362,2016-01-17,7,10,22
363,2016-01-17,7,11,32
364,2016-01-17,7,12,26
365,2016-01-17,7,14,14
366,2016-01-17,7,15,23
367,2016-01-17,7,16,23
368,2016-01-17,7,17,22
369,2016-01-17,7,18,30
370,2016-01-17,7,19,24
371,2016-01-17,7,20,8
372,2016-01-17,7,22,18
373,2016-01-17,7,24,17
374,2016-01-17,7,25,31
375,2016-01-18,1,1,27
376,2016-01-18,1,2,20
377,2016-01-18,1,3,28
378,2016-01-18,1,4,21
379,2016-01-18,1,5,26
380,2016-01-18,1,6,29
381,2016-01-18,1,7,26
382,2016-01-18,1,8,42
383,2016-01-18,1,9,28
384,2016-01-18,1,10,26
385,2016-01-18,1,11,34
386,2016-01-18,1,12,20
387,2016-01-18,1,14,19
388,2016-01-18,1,15,20
389,2016-01-18,1,16,15
390,2016-01-18,1,17,13
391,2016-01-18,1,18,18
392,2016-01-18,1,19,19
393,2016-01-18,1,20,15
394,2016-01-18,1,22,24
395,2016-01-18,1,24,11
396,2016-01-18,1,25,34
397,2016-01-19,2,1,48
398,2016-01-19,2,2,28
399,2016-01-19,2,3,24
400,2016-01-19,2,4,35
401,2016-01-19,2,5,26
402,2016-01-19,2,6,37
403,2016-01-19,2,7,32
404,2016-01-19,2,8,36
405,2016-01-19,2,9,33
406,2016-01-19,2,10,19
407,2016-01-19,2,11,37
408,2016-01-19,2,12,26
409,2016-01-19,2,14,21
410,2016-01-19,2,15,20
411,2016-01-19,2,16,26
412,2016-01-19,2,17,20
413,2016-01-19,2,18,22
414,2016-01-19,2,19,23
415,2016-01-19,2,20,15
416,2016-01-19,2,22,26
417,2016-01-19,2,24,21
418,2016-01-19,2,25,34
419,2016-01-19,2,31,1
420,2016-01-20,3,1,26
421,2016-01-20,3,2,24
422,2016-01-20,3,3,18
423,2016-01-20,3,4,37
424,2016-01-20,3,5,17
425,2016-01-20,3,6,44
426,2016-01-20,3,7,35
427,2016-01-20,3,8,47
428,2016-01-20,3,9,27
429,2016-01-20,3,10,27
430,2016-01-20,3,11,38
431,2016-01-20,3,12,29
432,2016-01-20,3,14,24
433,2016-01-20,3,15,28
434,2016-01-20,3,16,33
435,2016-01-20,3,17,18
436,2016-01-20,3,18,20
437,2016-01-20,3,19,37
438,2016-01-20,3,20,17
439,2016-01-20,3,22,20
440,2016-01-20,3,24,22
441,2016-01-20,3,25,31
442,2016-01-21,4,1,31
443,2016-01-21,4,2,34
444,2016-01-21,4,3,34
445,2016-01-21,4,4,29
446,2016-01-21,4,5,26
447,2016-01-21,4,6,33
448,2016-01-21,4,7,46
449,2016-01-21,4,8,50
450,2016-01-21,4,9,28
451,2016-01-21,4,10,29
452,2016-01-21,4,11,42
453,2016-01-21,4,12,38
454,2016-01-21,4,14,15
455,2016-01-21,4,15,22
456,2016-01-21,4,16,27
457,2016-01-21,4,17,15
458,2016-01-21,4,18,27
459,2016-01-21,4,19,29
460,2016-01-21,4,20,7
461,2016-01-21,4,22,20
462,2016-01-21,4,24,14
463,2016-01-21,4,25,38
464,2016-01-22,5,1,49
465,2016-01-22,5,2,26
466,2016-01-22,5,3,27
467,2016-01-22,5,4,41
468,2016-01-22,5,5,28
469,2016-01-22,5,6,44
470,2016-01-22,5,7,43
471,2016-01-22,5,8,47
472,2016-01-22,5,9,20
473,2016-01-22,5,10,29
474,2016-01-22,5,11,71
475,2016-01-22,5,12,33
476,2016-01-22,5,14,20
477,2016-01-22,5,15,25
478,2016-01-22,5,16,33
479,2016-01-22,5,17,15
480,2016-01-22,5,18,33
481,2016-01-22,5,19,29
482,2016-01-22,5,20,11
483,2016-01-22,5,22,19
484,2016-01-22,5,24,19
485,2016-01-22,5,25,39
486,2016-01-23,6,1,41
487,2016-01-23,6,2,30
488,2016-01-23,6,3,19
489,2016-01-23,6,4,48
490,2016-01-23,6,5,17
491,2016-01-23,6,6,40
492,2016-01-23,6,7,43
493,2016-01-23,6,8,43
494,2016-01-23,6,9,29
495,2016-01-23,6,10,41
496,2016-01-23,6,11,52
497,2016-01-23,6,12,43
498,2016-01-23,6,14,24
499,2016-01-23,6,15,24
500,2016-01-23,6,16,24
501,2016-01-23,6,17,17
502,2016-01-23,6,18,40
503,2016-01-23,6,19,50
504,2016-01-23,6,20,11
505,2016-01-23,6,22,18
506,2016-01-23,6,24,24
507,2016-01-23,6,25,44
508,2016-01-24,7,1,30
509,2016-01-24,7,2,24
510,2016-01-24,7,3,28
511,2016-01-24,7,4,48
512,2016-01-24,7,5,23
513,2016-01-24,7,6,46
514,2016-01-24,7,7,38
515,2016-01-24,7,8,49
516,2016-01-24,7,9,29
517,2016-01-24,7,10,31
518,2016-01-24,7,11,39
519,2016-01-24,7,12,31
520,2016-01-24,7,14,32
521,2016-01-24,7,15,24
522,2016-01-24,7,16,30
523,2016-01-24,7,17,14
524,2016-01-24,7,18,44
525,2016-01-24,7,19,29
526,2016-01-24,7,20,12
527,2016-01-24,7,22,20
528,2016-01-24,7,24,19
529,2016-01-24,7,25,36
530,2016-01-25,1,1,44
531,2016-01-25,1,2,31
532,2016-01-25,1,3,29
533,2016-01-25,1,4,51
534,2016-01-25,1,5,33
535,2016-01-25,1,6,48
536,2016-01-25,1,7,33
537,2016-01-25,1,8,46
538,2016-01-25,1,9,31
539,2016-01-25,1,10,42
540,2016-01-25,1,11,49
541,2016-01-25,1,12,41
542,2016-01-25,1,14,23
543,2016-01-25,1,15,34
544,2016-01-25,1,16,29
545,2016-01-25,1,17,18
546,2016-01-25,1,18,27
547,2016-01-25,1,19,33
548,2016-01-25,1,20,9
549,2016-01-25,1,22,26
550,2016-01-25,1,24,27
551,2016-01-25,1,25,40
552,2016-01-26,2,1,28
553,2016-01-26,2,2,39
554,2016-01-26,2,3,28
555,2016-01-26,2,4,40
556,2016-01-26,2,5,28
557,2016-01-26,2,6,36
558,2016-01-26,2,7,30
559,2016-01-26,2,8,45
560,2016-01-26,2,9,24
561,2016-01-26,2,10,29
562,2016-01-26,2,11,44
563,2016-01-26,2,12,33
564,2016-01-26,2,14,27
565,2016-01-26,2,15,24
566,2016-01-26,2,16,19
567,2016-01-26,2,17,23
568,2016-01-26,2,18,19
569,2016-01-26,2,19,26
570,2016-01-26,2,20,10
571,2016-01-26,2,22,27
572,2016-01-26,2,24,17
573,2016-01-26,2,25,44
574,2016-01-27,3,1,48
575,2016-01-27,3,2,32
576,2016-01-27,3,3,33
577,2016-01-27,3,4,47
578,2016-01-27,3,5,27
579,2016-01-27,3,6,37
580,2016-01-27,3,7,35
581,2016-01-27,3,8,44
582,2016-01-27,3,9,33
583,2016-01-27,3,10,25
584,2016-01-27,3,11,48
585,2016-01-27,3,12,36
586,2016-01-27,3,14,21
587,2016-01-27,3,15,25
588,2016-01-27,3,16,30
589,2016-01-27,3,17,19
590,2016-01-27,3,18,24
591,2016-01-27,3,19,30
592,2016-01-27,3,20,9
593,2016-01-27,3,22,14
594,2016-01-27,3,24,13
595,2016-01-27,3,25,39
596,2016-01-28,4,1,29
597,2016-01-28,4,2,20
598,2016-01-28,4,3,43
599,2016-01-28,4,4,54
600,2016-01-28,4,5,25
601,2016-01-28,4,6,47
602,2016-01-28,4,7,52
603,2016-01-28,4,8,41
604,2016-01-28,4,9,31
605,2016-01-28,4,10,28
606,2016-01-28,4,11,101
607,2016-01-28,4,12,36
608,2016-01-28,4,14,27
609,2016-01-28,4,15,27
610,2016-01-28,4,16,23
611,2016-01-28,4,17,25
612,2016-01-28,4,18,29
613,2016-01-28,4,19,23
614,2016-01-28,4,20,14
615,2016-01-28,4,22,18
616,2016-01-28,4,24,24
617,2016-01-28,4,25,35
618,2016-01-29,5,1,29
619,2016-01-29,5,2,35
620,2016-01-29,5,3,29
621,2016-01-29,5,4,44
622,2016-01-29,5,5,28
623,2016-01-29,5,6,39
624,2016-01-29,5,7,22
625,2016-01-29,5,8,50
626,2016-01-29,5,9,44
627,2016-01-29,5,10,31
628,2016-01-29,5,11,51
629,2016-01-29,5,12,43
630,2016-01-29,5,14,34
631,2016-01-29,5,15,35
632,2016-01-29,5,16,33
633,2016-01-29,5,17,20
634,2016-01-29,5,18,39
635,2016-01-29,5,19,38
636,2016-01-29,5,20,12
637,2016-01-29,5,22,24
638,2016-01-29,5,24,19
639,2016-01-29,5,25,47
640,2016-01-30,6,1,30
641,2016-01-30,6,2,28
642,2016-01-30,6,3,20
643,2016-01-30,6,4,51
644,2016-01-30,6,5,25
645,2016-01-30,6,6,44
646,2016-01-30,6,7,36
647,2016-01-30,6,8,43
648,2016-01-30,6,9,35
649,2016-01-30,6,10,42
650,2016-01-30,6,11,48
651,2016-01-30,6,12,49
652,2016-01-30,6,14,32
653,2016-01-30,6,15,20
654,2016-01-30,6,16,27
655,2016-01-30,6,17,19
656,2016-01-30,6,18,47
657,2016-01-30,6,19,45
658,2016-01-30,6,20,11
659,2016-01-30,6,22,19
660,2016-01-30,6,24,24
661,2016-01-30,6,25,48
662,2016-01-31,7,1,20
663,2016-01-31,7,2,23
664,2016-01-31,7,3,38
665,2016-01-31,7,4,34
666,2016-01-31,7,5,24
667,2016-01-31,7,6,41
668,2016-01-31,7,7,38
669,2016-01-31,7,8,51
670,2016-01-31,7,9,40
671,2016-01-31,7,10,28
672,2016-01-31,7,11,40
673,2016-01-31,7,12,34
674,2016-01-31,7,14,37
675,2016-01-31,7,15,24
676,2016-01-31,7,16,14
677,2016-01-31,7,17,13
678,2016-01-31,7,18,22
679,2016-01-31,7,19,35
680,2016-01-31,7,20,9
681,2016-01-31,7,22,16
682,2016-01-31,7,24,26
683,2016-01-31,7,25,58
684,2016-02-01,1,1,33
685,2016-02-01,1,2,36
686,2016-02-01,1,3,37
687,2016-02-01,1,4,51
688,2016-02-01,1,5,40
689,2016-02-01,1,6,59
690,2016-02-01,1,7,44
691,2016-02-01,1,8,49
692,2016-02-01,1,9,43
693,2016-02-01,1,10,43
694,2016-02-01,1,11,65
695,2016-02-01,1,12,44
696,2016-02-01,1,14,38
697,2016-02-01,1,15,34
698,2016-02-01,1,16,32
699,2016-02-01,1,17,20
700,2016-02-01,1,18,36
701,2016-02-01,1,19,31
702,2016-02-01,1,20,16
703,2016-02-01,1,22,35
704,2016-02-01,1,24,30
705,2016-02-01,1,25,37
706,2016-02-02,2,1,36
707,2016-02-02,2,2,18
708,2016-02-02,2,3,24
709,2016-02-02,2,4,42
710,2016-02-02,2,5,23
711,2016-02-02,2,6,29
712,2016-02-02,2,7,33
713,2016-02-02,2,8,59
714,2016-02-02,2,9,29
715,2016-02-02,2,10,24
716,2016-02-02,2,11,46
717,2016-02-02,2,12,27
718,2016-02-02,2,14,21
719,2016-02-02,2,15,24
720,2016-02-02,2,16,26
721,2016-02-02,2,17,22
722,2016-02-02,2,18,32
723,2016-02-02,2,19,21
724,2016-02-02,2,20,7
725,2016-02-02,2,22,16
726,2016-02-02,2,24,16
727,2016-02-02,2,25,39
728,2016-02-03,3,1,41
729,2016-02-03,3,2,25
730,2016-02-03,3,3,31
731,2016-02-03,3,4,41
732,2016-02-03,3,5,30
733,2016-02-03,3,6,52
734,2016-02-03,3,7,40
735,2016-02-03,3,8,37
736,2016-02-03,3,9,34
737,2016-02-03,3,10,30
738,2016-02-03,3,11,49
739,2016-02-03,3,12,26
740,2016-02-03,3,14,22
741,2016-02-03,3,15,37
742,2016-02-03,3,16,29
743,2016-02-03,3,17,41
744,2016-02-03,3,18,31
745,2016-02-03,3,19,19
746,2016-02-03,3,20,9
747,2016-02-03,3,22,20
748,2016-02-03,3,24,12
749,2016-02-03,3,25,26
750,2016-02-04,4,1,32
751,2016-02-04,4,2,20
752,2016-02-04,4,3,38
753,2016-02-04,4,4,33
754,2016-02-04,4,5,40
755,2016-02-04,4,6,52
756,2016-02-04,4,7,35
757,2016-02-04,4,8,49
758,2016-02-04,4,9,29
759,2016-02-04,4,10,37
760,2016-02-04,4,11,46
761,2016-02-04,4,12,35
762,2016-02-04,4,14,18
763,2016-02-04,4,15,28
764,2016-02-04,4,16,30
765,2016-02-04,4,17,15
766,2016-02-04,4,18,25
767,2016-02-04,4,19,22
768,2016-02-04,4,20,8
769,2016-02-04,4,22,31
770,2016-02-04,4,24,16
771,2016-02-04,4,25,31
772,2016-02-05,5,1,38
773,2016-02-05,5,2,25
774,2016-02-05,5,3,21
775,2016-02-05,5,4,45
776,2016-02-05,5,5,26
777,2016-02-05,5,6,41
778,2016-02-05,5,7,34
779,2016-02-05,5,8,39
780,2016-02-05,5,9,38
781,2016-02-05,5,10,31
782,2016-02-05,5,11,36
783,2016-02-05,5,12,44
784,2016-02-05,5,14,22
785,2016-02-05,5,15,27
786,2016-02-05,5,16,28
787,2016-02-05,5,17,15
788,2016-02-05,5,18,43
789,2016-02-05,5,19,28
790,2016-02-05,5,20,10
791,2016-02-05,5,22,18
792,2016-02-05,5,24,17
793,2016-02-05,5,25,34
794,2016-02-06,6,1,36
795,2016-02-06,6,2,24
796,2016-02-06,6,3,29
797,2016-02-06,6,4,36
798,2016-02-06,6,5,22
799,2016-02-06,6,6,30
800,2016-02-06,6,7,32
801,2016-02-06,6,8,38
802,2016-02-06,6,9,34
803,2016-02-06,6,10,31
804,2016-02-06,6,11,53
805,2016-02-06,6,12,44
806,2016-02-06,6,14,28
807,2016-02-06,6,15,36
808,2016-02-06,6,16,14
809,2016-02-06,6,17,35
810,2016-02-06,6,18,38
811,2016-02-06,6,19,36
812,2016-02-06,6,20,7
813,2016-02-06,6,22,24
814,2016-02-06,6,24,17
815,2016-02-06,6,25,52
816,2016-02-07,7,1,29
817,2016-02-07,7,2,24
818,2016-02-07,7,3,29
819,2016-02-07,7,4,33
820,2016-02-07,7,5,25
821,2016-02-07,7,6,30
822,2016-02-07,7,7,30
823,2016-02-07,7,8,38
824,2016-02-07,7,9,32
825,2016-02-07,7,10,27
826,2016-02-07,7,11,49
827,2016-02-07,7,12,28
828,2016-02-07,7,14,31
829,2016-02-07,7,15,24
830,2016-02-07,7,16,24
831,2016-02-07,7,17,21
832,2016-02-07,7,18,37
833,2016-02-07,7,19,26
834,2016-02-07,7,20,11
835,2016-02-07,7,22,22
836,2016-02-07,7,24,19
837,2016-02-07,7,25,28
838,2016-02-08,1,1,35
839,2016-02-08,1,2,32
840,2016-02-08,1,3,32
841,2016-02-08,1,4,34
842,2016-02-08,1,5,20
843,2016-02-08,1,6,35
844,2016-02-08,1,7,30
845,2016-02-08,1,8,35
846,2016-02-08,1,9,22
847,2016-02-08,1,10,24
848,2016-02-08,1,11,36
849,2016-02-08,1,12,18
850,2016-02-08,1,14,20
851,2016-02-08,1,15,26
852,2016-02-08,1,16,17
853,2016-02-08,1,17,27
854,2016-02-08,1,18,33
855,2016-02-08,1,19,26
856,2016-02-08,1,20,9
857,2016-02-08,1,22,10
858,2016-02-08,1,24,18
859,2016-02-08,1,25,31
860,2016-02-09,2,1,27
861,2016-02-09,2,2,23
862,2016-02-09,2,3,19
863,2016-02-09,2,4,33
864,2016-02-09,2,5,23
865,2016-02-09,2,6,41
866,2016-02-09,2,7,32
867,2016-02-09,2,8,32
868,2016-02-09,2,9,21
869,2016-02-09,2,10,20
870,2016-02-09,2,11,37
871,2016-02-09,2,12,42
872,2016-02-09,2,14,15
873,2016-02-09,2,15,21
874,2016-02-09,2,16,22
875,2016-02-09,2,17,23
876,2016-02-09,2,18,22
877,2016-02-09,2,19,22
878,2016-02-09,2,20,10
879,2016-02-09,2,22,18
880,2016-02-09,2,24,19
881,2016-02-09,2,25,23
882,2016-02-10,3,1,35
883,2016-02-10,3,2,16
884,2016-02-10,3,3,22
885,2016-02-10,3,4,45
886,2016-02-10,3,5,20
887,2016-02-10,3,6,25
888,2016-02-10,3,7,32
889,2016-02-10,3,8,42
890,2016-02-10,3,9,25
891,2016-02-10,3,10,28
892,2016-02-10,3,11,54
893,2016-02-10,3,12,29
894,2016-02-10,3,14,21
895,2016-02-10,3,15,21
896,2016-02-10,3,16,19
897,2016-02-10,3,17,14
898,2016-02-10,3,18,18
899,2016-02-10,3,19,24
900,2016-02-10,3,20,14
901,2016-02-10,3,22,18
902,2016-02-10,3,24,9
903,2016-02-10,3,25,34
904,2016-02-11,4,1,23
905,2016-02-11,4,2,18
906,2016-02-11,4,3,25
907,2016-02-11,4,4,35
908,2016-02-11,4,5,27
909,2016-02-11,4,6,39
910,2016-02-11,4,7,31
911,2016-02-11,4,8,42
912,2016-02-11,4,9,27
913,2016-02-11,4,10,27
914,2016-02-11,4,11,39
915,2016-02-11,4,12,32
916,2016-02-11,4,14,24
917,2016-02-11,4,15,23
918,2016-02-11,4,16,18
919,2016-02-11,4,17,25
920,2016-02-11,4,18,25
921,2016-02-11,4,19,23
922,2016-02-11,4,20,11
923,2016-02-11,4,22,23
924,2016-02-11,4,24,10
925,2016-02-11,4,25,35
926,2016-02-12,5,1,33
927,2016-02-12,5,2,23
928,2016-02-12,5,3,32
929,2016-02-12,5,4,43
930,2016-02-12,5,5,22
