,date,day_of_week,district,crime_count
523,2019-01-24,4,19,23
524,2019-01-24,4,20,20
525,2019-01-24,4,22,20
526,2019-01-24,4,24,21
527,2019-01-24,4,25,29
528,2019-01-25,5,1,35
529,2019-01-25,5,2,19
530,2019-01-25,5,3,42
531,2019-01-25,5,4,38
532,2019-01-25,5,5,28
533,2019-01-25,5,6,41
534,2019-01-25,5,7,23
535,2019-01-25,5,8,31
536,2019-01-25,5,9,21
537,2019-01-25,5,10,22
538,2019-01-25,5,11,44
539,2019-01-25,5,12,38
540,2019-01-25,5,14,16
541,2019-01-25,5,15,22
542,2019-01-25,5,16,14
543,2019-01-25,5,17,13
544,2019-01-25,5,18,29
545,2019-01-25,5,19,24
546,2019-01-25,5,20,13
547,2019-01-25,5,22,22
548,2019-01-25,5,24,24
549,2019-01-25,5,25,27
550,2019-01-26,6,1,30
551,2019-01-26,6,2,29
552,2019-01-26,6,3,20
553,2019-01-26,6,4,23
554,2019-01-26,6,5,34
555,2019-01-26,6,6,24
556,2019-01-26,6,7,20
557,2019-01-26,6,8,38
558,2019-01-26,6,9,22
559,2019-01-26,6,10,33
560,2019-01-26,6,11,40
561,2019-01-26,6,12,38
562,2019-01-26,6,14,17
563,2019-01-26,6,15,27
564,2019-01-26,6,16,21
565,2019-01-26,6,17,12
566,2019-01-26,6,18,34
567,2019-01-26,6,19,13
568,2019-01-26,6,20,9
569,2019-01-26,6,22,11
570,2019-01-26,6,24,11
571,2019-01-26,6,25,26
572,2019-01-27,7,1,28
573,2019-01-27,7,2,28
574,2019-01-27,7,3,20
575,2019-01-27,7,4,23
576,2019-01-27,7,5,20
577,2019-01-27,7,6,30
578,2019-01-27,7,7,28
579,2019-01-27,7,8,32
580,2019-01-27,7,9,18
581,2019-01-27,7,10,29
582,2019-01-27,7,11,32
583,2019-01-27,7,12,24
584,2019-01-27,7,14,22
585,2019-01-27,7,15,25
586,2019-01-27,7,16,19
587,2019-01-27,7,17,17
588,2019-01-27,7,18,36
589,2019-01-27,7,19,15
590,2019-01-27,7,20,10
591,2019-01-27,7,22,13
592,2019-01-27,7,24,15
593,2019-01-27,7,25,40
594,2019-01-28,1,1,51
595,2019-01-28,1,2,22
596,2019-01-28,1,3,22
597,2019-01-28,1,4,20
598,2019-01-28,1,5,24
599,2019-01-28,1,6,36
600,2019-01-28,1,7,19
601,2019-01-28,1,8,30
602,2019-01-28,1,9,13
603,2019-01-28,1,10,29
604,2019-01-28,1,11,44
605,2019-01-28,1,12,25
606,2019-01-28,1,14,15
607,2019-01-28,1,15,18
608,2019-01-28,1,16,21
609,2019-01-28,1,17,12
610,2019-01-28,1,18,31
611,2019-01-28,1,19,25
612,2019-01-28,1,20,6
613,2019-01-28,1,22,17
614,2019-01-28,1,24,13
615,2019-01-28,1,25,29
616,2019-01-29,2,1,33
617,2019-01-29,2,2,26
618,2019-01-29,2,3,17
619,2019-01-29,2,4,26
620,2019-01-29,2,5,18
621,2019-01-29,2,6,38
622,2019-01-29,2,7,23
623,2019-01-29,2,8,33
624,2019-01-29,2,9,24
625,2019-01-29,2,10,16
626,2019-01-29,2,11,36
627,2019-01-29,2,12,32
628,2019-01-29,2,14,12
629,2019-01-29,2,15,17
630,2019-01-29,2,16,16
631,2019-01-29,2,17,12
632,2019-01-29,2,18,26
633,2019-01-29,2,19,24
634,2019-01-29,2,20,9
635,2019-01-29,2,22,12
636,2019-01-29,2,24,16
637,2019-01-29,2,25,28
638,2019-01-30,3,1,13
639,2019-01-30,3,2,16
640,2019-01-30,3,3,16
641,2019-01-30,3,4,19
642,2019-01-30,3,5,14
643,2019-01-30,3,6,33
644,2019-01-30,3,7,17
645,2019-01-30,3,8,18
646,2019-01-30,3,9,9
647,2019-01-30,3,10,13
648,2019-01-30,3,11,27
649,2019-01-30,3,12,20
650,2019-01-30,3,14,12
651,2019-01-30,3,15,13
652,2019-01-30,3,16,7
653,2019-01-30,3,17,8
654,2019-01-30,3,18,21
655,2019-01-30,3,19,21
656,2019-01-30,3,20,4
657,2019-01-30,3,22,9
658,2019-01-30,3,24,13
659,2019-01-30,3,25,18
660,2019-01-31,4,1,29
661,2019-01-31,4,2,27
662,2019-01-31,4,3,24
663,2019-01-31,4,4,24
664,2019-01-31,4,5,21
665,2019-01-31,4,6,44
666,2019-01-31,4,7,18
667,2019-01-31,4,8,33
668,2019-01-31,4,9,14
669,2019-01-31,4,10,16
670,2019-01-31,4,11,38
671,2019-01-31,4,12,24
672,2019-01-31,4,14,8
673,2019-01-31,4,15,17
674,2019-01-31,4,16,8
675,2019-01-31,4,17,14
676,2019-01-31,4,18,21
677,2019-01-31,4,19,16
678,2019-01-31,4,20,8
679,2019-01-31,4,22,23
680,2019-01-31,4,24,9
681,2019-01-31,4,25,23
682,2019-02-01,5,1,45
683,2019-02-01,5,2,37
684,2019-02-01,5,3,36
685,2019-02-01,5,4,42
686,2019-02-01,5,5,33
687,2019-02-01,5,6,54
688,2019-02-01,5,7,40
689,2019-02-01,5,8,57
690,2019-02-01,5,9,28
691,2019-02-01,5,10,38
692,2019-02-01,5,11,60
693,2019-02-01,5,12,45
694,2019-02-01,5,14,19
695,2019-02-01,5,15,25
696,2019-02-01,5,16,26
697,2019-02-01,5,17,23
698,2019-02-01,5,18,41
699,2019-02-01,5,19,32
700,2019-02-01,5,20,16
701,2019-02-01,5,22,20
702,2019-02-01,5,24,23
703,2019-02-01,5,25,36
704,2019-02-02,6,1,35
705,2019-02-02,6,2,30
706,2019-02-02,6,3,33
707,2019-02-02,6,4,30
708,2019-02-02,6,5,27
709,2019-02-02,6,6,50
710,2019-02-02,6,7,42
711,2019-02-02,6,8,45
712,2019-02-02,6,9,18
713,2019-02-02,6,10,38
714,2019-02-02,6,11,61
715,2019-02-02,6,12,34
716,2019-02-02,6,14,30
717,2019-02-02,6,15,24
718,2019-02-02,6,16,27
719,2019-02-02,6,17,17
720,2019-02-02,6,18,45
721,2019-02-02,6,19,20
722,2019-02-02,6,20,14
723,2019-02-02,6,22,26
724,2019-02-02,6,24,22
725,2019-02-02,6,25,54
726,2019-02-03,7,1,25
727,2019-02-03,7,2,26
728,2019-02-03,7,3,32
729,2019-02-03,7,4,27
730,2019-02-03,7,5,28
731,2019-02-03,7,6,44
732,2019-02-03,7,7,31
733,2019-02-03,7,8,42
734,2019-02-03,7,9,19
735,2019-02-03,7,10,25
736,2019-02-03,7,11,44
737,2019-02-03,7,12,31
738,2019-02-03,7,14,19
739,2019-02-03,7,15,28
740,2019-02-03,7,16,25
741,2019-02-03,7,17,14
742,2019-02-03,7,18,31
743,2019-02-03,7,19,27
744,2019-02-03,7,20,3
745,2019-02-03,7,22,19
746,2019-02-03,7,24,20
747,2019-02-03,7,25,36
748,2019-02-04,1,1,50
749,2019-02-04,1,2,23
750,2019-02-04,1,3,37
751,2019-02-04,1,4,39
752,2019-02-04,1,5,26
753,2019-02-04,1,6,50
754,2019-02-04,1,7,36
755,2019-02-04,1,8,52
756,2019-02-04,1,9,28
757,2019-02-04,1,10,27
758,2019-02-04,1,11,44
759,2019-02-04,1,12,31
760,2019-02-04,1,14,13
761,2019-02-04,1,15,24
762,2019-02-04,1,16,34
763,2019-02-04,1,17,21
764,2019-02-04,1,18,63
765,2019-02-04,1,19,30
766,2019-02-04,1,20,13
767,2019-02-04,1,22,35
768,2019-02-04,1,24,21
769,2019-02-04,1,25,39
770,2019-02-05,2,1,35
771,2019-02-05,2,2,18
772,2019-02-05,2,3,26
773,2019-02-05,2,4,36
774,2019-02-05,2,5,28
775,2019-02-05,2,6,33
776,2019-02-05,2,7,40
777,2019-02-05,2,8,51
778,2019-02-05,2,9,21
779,2019-02-05,2,10,46
780,2019-02-05,2,11,52
781,2019-02-05,2,12,38
782,2019-02-05,2,14,18
783,2019-02-05,2,15,30
784,2019-02-05,2,16,14
785,2019-02-05,2,17,17
786,2019-02-05,2,18,37
787,2019-02-05,2,19,17
788,2019-02-05,2,20,10
789,2019-02-05,2,22,23
790,2019-02-05,2,24,26
791,2019-02-05,2,25,37
792,2019-02-06,3,1,39
793,2019-02-06,3,2,28
794,2019-02-06,3,3,31
795,2019-02-06,3,4,32
796,2019-02-06,3,5,32
797,2019-02-06,3,6,36
798,2019-02-06,3,7,31
799,2019-02-06,3,8,37
800,2019-02-06,3,9,22
801,2019-02-06,3,10,24
802,2019-02-06,3,11,53
803,2019-02-06,3,12,39
804,2019-02-06,3,14,22
805,2019-02-06,3,15,31
806,2019-02-06,3,16,27
807,2019-02-06,3,17,11
808,2019-02-06,3,18,37
809,2019-02-06,3,19,26
810,2019-02-06,3,20,12
811,2019-02-06,3,22,21
812,2019-02-06,3,24,18
813,2019-02-06,3,25,27
814,2019-02-07,4,1,54
815,2019-02-07,4,2,31
816,2019-02-07,4,3,26
817,2019-02-07,4,4,37
818,2019-02-07,4,5,21
819,2019-02-07,4,6,45
820,2019-02-07,4,7,40
821,2019-02-07,4,8,45
822,2019-02-07,4,9,36
823,2019-02-07,4,10,33
824,2019-02-07,4,11,56
825,2019-02-07,4,12,33
826,2019-02-07,4,14,22
827,2019-02-07,4,15,15
828,2019-02-07,4,16,24
829,2019-02-07,4,17,20
830,2019-02-07,4,18,40
831,2019-02-07,4,19,27
832,2019-02-07,4,20,8
833,2019-02-07,4,22,15
834,2019-02-07,4,24,17
835,2019-02-07,4,25,25
836,2019-02-08,5,1,39
837,2019-02-08,5,2,29
838,2019-02-08,5,3,36
839,2019-02-08,5,4,24
840,2019-02-08,5,5,26
841,2019-02-08,5,6,26
842,2019-02-08,5,7,41
843,2019-02-08,5,8,44
844,2019-02-08,5,9,32
845,2019-02-08,5,10,21
846,2019-02-08,5,11,48
847,2019-02-08,5,12,40
848,2019-02-08,5,14,28
849,2019-02-08,5,15,18
850,2019-02-08,5,16,23
851,2019-02-08,5,17,12
852,2019-02-08,5,18,50
853,2019-02-08,5,19,22
854,2019-02-08,5,20,7
855,2019-02-08,5,22,18
856,2019-02-08,5,24,24
857,2019-02-08,5,25,34
858,2019-02-09,6,1,51
859,2019-02-09,6,2,26
860,2019-02-09,6,3,32
861,2019-02-09,6,4,26
862,2019-02-09,6,5,31
863,2019-02-09,6,6,44
864,2019-02-09,6,7,39
865,2019-02-09,6,8,46
866,2019-02-09,6,9,38
867,2019-02-09,6,10,34
868,2019-02-09,6,11,73
869,2019-02-09,6,12,43
870,2019-02-09,6,14,25
871,2019-02-09,6,15,28
872,2019-02-09,6,16,23
873,2019-02-09,6,17,20
874,2019-02-09,6,18,61
875,2019-02-09,6,19,32
876,2019-02-09,6,20,12
877,2019-02-09,6,22,18
878,2019-02-09,6,24,18
879,2019-02-09,6,25,36
880,2019-02-10,7,1,21
881,2019-02-10,7,2,21
882,2019-02-10,7,3,28
883,2019-02-10,7,4,32
884,2019-02-10,7,5,31
885,2019-02-10,7,6,45
886,2019-02-10,7,7,23
887,2019-02-10,7,8,37
888,2019-02-10,7,9,18
889,2019-02-10,7,10,26
890,2019-02-10,7,11,39
891,2019-02-10,7,12,40
892,2019-02-10,7,14,27
893,2019-02-10,7,15,20
894,2019-02-10,7,16,25
895,2019-02-10,7,17,32
896,2019-02-10,7,18,53
897,2019-02-10,7,19,26
898,2019-02-10,7,20,22
899,2019-02-10,7,22,19
900,2019-02-10,7,24,21
901,2019-02-10,7,25,32
902,2019-02-11,1,1,28
903,2019-02-11,1,2,36
904,2019-02-11,1,3,31
905,2019-02-11,1,4,34
906,2019-02-11,1,5,27
907,2019-02-11,1,6,33
908,2019-02-11,1,7,28
909,2019-02-11,1,8,51
910,2019-02-11,1,9,28
911,2019-02-11,1,10,28
912,2019-02-11,1,11,51
913,2019-02-11,1,12,26
914,2019-02-11,1,14,18
915,2019-02-11,1,15,22
916,2019-02-11,1,16,21
917,2019-02-11,1,17,10
918,2019-02-11,1,18,36
919,2019-02-11,1,19,24
920,2019-02-11,1,20,13
921,2019-02-11,1,22,20
922,2019-02-11,1,24,24
923,2019-02-11,1,25,37
924,2019-02-12,2,1,50
925,2019-02-12,2,2,41
926,2019-02-12,2,3,50
927,2019-02-12,2,4,44
928,2019-02-12,2,5,31
929,2019-02-12,2,6,28
930,2019-02-12,2,7,35
