index,date,day_of_week,district,crime_count,mo,temp,dewp,slp,stp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
7282,2016-11-26,6,8.0,52,11,38.46666666666667,32.733333333333334,1026.65,1003.1333333333332,9.933333333333334,6.033333333333334,11.0,15.45,46.66666666666666,31.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889,2016-02-10,3,8.0,42,2,14.666666666666666,3.533333333333333,1017.35,992.4666666666668,9.6,10.4,14.333333333333334,21.0,19.8,9.966666666666669,0.01,1.2,0.0,0.0,1.0,0.0,0.0,0.0
1899,2019-03-28,4,8.0,47,3,52.8,39.66666666666666,1017.0,994.0666666666666,9.866666666666667,11.066666666666668,15.6,25.0,63.833333333333336,45.53333333333333,0.0733333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
999,2016-02-15,1,8.0,40,2,21.566666666666663,18.133333333333333,1014.2,990.8,4.233333333333333,7.066666666666666,12.366666666666667,19.666666666666668,28.53333333333333,14.133333333333336,0.055,1.6,0.0,0.0,1.0,0.0,0.0,0.0
5729,2019-09-18,3,8.0,41,9,70.89999999999999,61.53333333333333,1019.1,996.6666666666666,9.966666666666669,4.933333333333334,9.333333333333334,17.1,82.13333333333334,61.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3288,2015-05-30,6,8.0,48,5,65.06666666666666,59.6,1014.5,992.1333333333332,8.566666666666666,8.833333333333334,21.0,29.633333333333336,82.33333333333333,47.4,0.2366666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1041,2019-02-17,7,8.0,34,2,26.066666666666663,20.466666666666665,1015.05,990.0666666666666,7.7,9.166666666666666,13.666666666666666,19.966666666666665,29.03333333333333,20.73333333333333,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
6830,2019-11-07,4,8.0,48,11,30.2,19.866666666666667,1030.45,5.5,9.0,10.633333333333333,15.333333333333334,21.96666666666667,38.93333333333334,24.433333333333334,0.005,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5202,2017-08-25,5,8.0,39,8,63.06666666666667,49.53333333333333,1022.75,999.9,10.0,4.566666666666666,9.233333333333334,15.0,73.56666666666666,50.86666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5674,2016-09-14,3,8.0,57,9,70.53333333333333,60.63333333333333,1021.75,998.8333333333334,9.9,7.833333333333333,12.033333333333331,15.9,80.43333333333334,65.7,0.0499999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1526,2017-03-11,6,8.0,31,3,23.866666666666664,-2.2666666666666666,1032.65,1008.0666666666666,10.0,7.666666666666667,12.633333333333333,17.5,31.566666666666663,18.03333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7762,2018-12-19,3,8.0,54,12,38.63333333333333,30.0,1013.3,989.9333333333334,10.0,8.666666666666666,14.633333333333333,22.03333333333333,49.333333333333336,28.766666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3375,2017-06-03,6,8.0,48,6,73.26666666666667,48.9,1015.5,993.1666666666666,10.0,4.866666666666667,13.333333333333334,15.9,85.7,56.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,2016-01-29,5,8.0,50,1,29.633333333333336,15.466666666666669,1013.35,989.4333333333334,9.966666666666669,8.266666666666667,14.066666666666668,18.55,36.56666666666667,22.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,2018-01-26,5,8.0,40,1,41.6,32.26666666666667,1021.6,998.3,9.966666666666669,11.733333333333334,22.7,33.36666666666667,51.5,31.83333333333333,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0
5779,2015-09-20,7,8.0,32,9,60.4,48.76666666666667,1020.85,997.9333333333334,9.966666666666669,2.5,8.299999999999999,,72.03333333333333,50.26666666666667,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2296,2015-04-15,3,8.0,51,4,54.43333333333334,26.3,1023.9,1000.3,10.0,8.033333333333333,16.033333333333335,21.0,67.03333333333335,40.46666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7578,2017-12-11,1,8.0,47,12,30.53333333333333,22.03333333333333,1013.75,990.2333333333332,9.9,5.966666666666666,11.1,16.55,39.36666666666667,21.666666666666668,0.0,1.2,0.0,0.0,1.0,0.0,0.0,0.0
3794,2015-06-22,1,8.0,55,6,76.16666666666667,69.43333333333334,1011.6,989.6,9.566666666666666,8.033333333333333,20.0,28.6,85.39999999999999,67.26666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5626,2018-09-13,4,8.0,38,9,67.53333333333335,56.76666666666667,1021.45,998.8,10.0,3.8,9.266666666666667,,79.46666666666667,57.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6159,2016-10-06,4,8.0,50,10,66.43333333333334,61.2,1017.45,995.0,8.533333333333333,3.6666666666666665,11.333333333333334,17.0,78.03333333333333,58.4,0.2533333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6588,2019-10-27,7,8.0,39,10,49.5,43.2,1007.85,984.0666666666666,7.566666666666666,11.333333333333334,20.33333333333333,27.96666666666667,58.333333333333336,41.333333333333336,1.6366666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1461,2018-03-08,4,8.0,51,3,28.33333333333333,15.266666666666666,1017.0,992.9,10.0,9.6,14.333333333333334,20.666666666666668,34.833333333333336,23.600000000000005,0.0033333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3772,2015-06-21,7,8.0,45,6,74.93333333333334,64.8,1010.75,988.3666666666668,9.8,7.8,18.0,27.7,85.39999999999999,59.133333333333326,0.26,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2075,2019-04-05,5,8.0,44,4,44.13333333333333,39.66666666666666,1020.05,996.6333333333332,7.933333333333333,4.5,11.733333333333334,19.366666666666667,56.53333333333333,39.23333333333333,0.1099999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0
888,2017-02-10,5,8.0,51,2,25.3,14.7,1018.9,994.7333333333332,10.0,11.7,23.3,31.03333333333333,40.1,14.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5189,2016-08-23,2,8.0,48,8,70.63333333333333,58.1,1021.15,998.8,10.0,7.833333333333333,14.966666666666669,20.33333333333333,80.76666666666667,59.76666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,2019-01-17,4,8.0,43,1,30.566666666666663,24.9,1021.6,997.1666666666666,7.566666666666666,4.666666666666667,9.333333333333334,,34.96666666666667,28.133333333333336,0.0,1.2,0.0,0.0,1.0,0.0,0.0,0.0
7737,2015-12-18,5,8.0,45,12,28.666666666666668,17.5,1015.2,991.3666666666668,10.0,10.633333333333333,20.666666666666668,27.633333333333336,34.300000000000004,25.366666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2015-01-02,5,8.0,50,1,26.6,16.866666666666664,1023.9,999.6,10.0,4.833333333333333,14.333333333333334,18.066666666666663,34.766666666666666,15.266666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,2017-01-31,2,8.0,44,1,37.06666666666667,29.5,1005.0,980.9333333333334,9.666666666666666,14.033333333333331,22.366666666666664,29.03333333333333,40.93333333333333,26.0,0.025,0.0,0.0,1.0,0.0,0.0,0.0,0.0
338,2016-01-16,6,8.0,41,1,29.766666666666666,21.8,1008.65,984.6333333333332,9.1,10.6,16.0,20.366666666666667,36.5,25.3,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4744,2018-08-04,6,8.0,55,8,81.2,65.8,1016.2,994.2,9.9,6.266666666666667,15.033333333333331,20.066666666666663,95.0,68.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,2016-01-27,3,8.0,44,1,28.066666666666663,17.233333333333334,1022.85,998.7666666666668,10.0,9.466666666666669,15.666666666666666,22.366666666666664,34.800000000000004,23.73333333333333,0.0066666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4454,2017-07-22,6,8.0,47,7,77.3,69.60000000000001,1008.7,987.2666666666668,8.766666666666667,7.433333333333333,19.4,26.0,87.23333333333333,71.33333333333333,1.6966666666666663,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3399,2018-06-04,1,8.0,46,6,67.03333333333333,49.06666666666666,1014.45,991.8666666666668,10.0,8.733333333333334,15.333333333333334,22.666666666666668,79.66666666666667,53.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7231,2015-11-25,3,8.0,34,11,41.266666666666666,31.866666666666664,1024.0,1000.5333333333332,9.866666666666667,9.633333333333336,16.400000000000002,21.96666666666667,50.6,22.4,0.0,2.15,0.0,0.0,0.0,0.0,0.0,0.0
3551,2017-06-11,7,8.0,49,6,81.2,56.1,1011.3,989.5333333333332,10.0,13.4,18.7,26.33333333333333,92.93333333333334,67.93333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6137,2016-10-05,3,8.0,51,10,70.0,58.66666666666666,1013.55,991.2,10.0,9.266666666666667,15.366666666666667,22.3,80.96666666666665,61.93333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1327,2019-03-02,6,8.0,38,3,30.066666666666663,22.7,1022.7,998.6666666666666,8.833333333333334,5.6000000000000005,12.333333333333334,17.666666666666668,33.86666666666667,26.46666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7359,2019-12-01,7,8.0,48,12,39.66666666666666,37.7,996.25,972.8666666666668,6.4,8.633333333333333,18.3,25.666666666666668,42.03333333333333,35.9,0.2033333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2164,2015-04-09,4,8.0,35,4,53.16666666666666,49.86666666666667,1007.65,984.8666666666668,4.7,8.9,19.03333333333333,29.33333333333333,72.8,41.36666666666667,0.1066666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6835,2015-11-07,6,8.0,45,11,45.06666666666666,34.333333333333336,1024.25,1000.6666666666666,9.866666666666667,8.200000000000001,17.1,22.899999999999995,65.7,36.266666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,2015-04-02,4,8.0,54,4,58.56666666666666,42.56666666666667,1007.65,984.8,9.433333333333334,11.1,16.333333333333332,24.433333333333337,72.5,37.6,0.06,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6947,2018-11-12,1,8.0,42,11,33.56666666666667,24.0,1026.75,1002.6333333333332,9.833333333333334,5.3,10.7,14.0,39.0,29.46666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3134,2018-05-23,3,8.0,54,5,62.46666666666667,52.53333333333333,1020.45,997.6666666666666,8.0,2.8000000000000003,8.299999999999999,,78.1,50.13333333333333,0.0166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910,2015-02-11,3,8.0,42,2,31.2,23.9,1017.6,993.5666666666666,8.9,9.433333333333332,16.0,22.366666666666664,36.5,21.1,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0
5580,2015-09-11,5,8.0,35,9,62.13333333333333,56.833333333333336,1014.05,991.3333333333334,9.333333333333334,6.333333333333333,17.366666666666667,24.03333333333333,75.36666666666667,55.36666666666667,0.1999999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4587,2015-07-28,2,8.0,50,7,80.2,65.53333333333333,1014.15,991.9666666666668,10.0,5.733333333333333,12.366666666666667,,91.86666666666667,67.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2433,2016-04-20,3,8.0,49,4,59.63333333333333,41.2,1018.9,995.8,10.0,8.766666666666666,14.0,17.6,71.66666666666667,50.43333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3866,2016-06-24,5,8.0,49,6,71.96666666666667,57.8,1016.35,993.8,10.0,6.633333333333333,10.266666666666667,15.0,82.3,64.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3733,2016-06-18,6,8.0,52,6,74.0,51.96666666666667,1021.15,998.7333333333332,10.0,4.733333333333333,11.0,15.55,87.33333333333333,59.23333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7314,2017-11-29,3,8.0,45,11,43.633333333333326,28.46666666666667,1024.35,1000.8333333333334,10.0,6.1000000000000005,9.966666666666669,17.1,58.833333333333336,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,2016-01-05,2,8.0,29,1,25.96666666666667,17.166666666666668,1034.15,1009.7,10.0,7.8,13.666666666666666,18.55,33.63333333333333,18.33333333333333,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0
2279,2016-04-13,3,8.0,45,4,42.96666666666667,27.133333333333336,1027.15,1003.3333333333334,10.0,6.1000000000000005,12.666666666666666,15.0,56.76666666666667,32.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6329,2015-10-15,4,8.0,49,10,54.76666666666667,36.06666666666666,1015.65,992.7666666666668,10.0,8.200000000000001,19.366666666666667,28.066666666666663,69.76666666666667,42.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5230,2018-08-26,7,8.0,45,8,81.26666666666667,73.26666666666667,1014.1,992.3,7.066666666666667,5.4,13.666666666666666,18.4,93.56666666666666,69.96666666666667,0.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2693,2015-05-03,7,8.0,48,5,67.63333333333334,41.86666666666667,1013.95,991.6333333333332,10.0,7.833333333333333,18.73333333333333,25.066666666666663,80.39999999999999,49.76666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3397,2017-06-04,7,8.0,42,6,79.63333333333333,58.9,1009.75,987.8,10.0,6.8,13.333333333333334,19.366666666666667,90.9,65.36666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5133,2019-08-22,4,8.0,46,8,73.36666666666667,62.26666666666667,1014.85,992.3,10.0,6.533333333333334,14.933333333333332,20.33333333333333,80.10000000000001,67.26666666666667,0.0066666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3488,2018-06-08,5,8.0,51,6,63.96666666666666,55.86666666666667,1019.45,996.7333333333332,9.933333333333334,6.566666666666666,13.1,20.0,74.89999999999999,59.43333333333334,0.0833333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4257,2015-07-13,1,8.0,51,7,76.03333333333335,67.26666666666667,1007.5,985.9,9.866666666666667,8.5,22.933333333333334,31.666666666666668,86.43333333333334,67.63333333333333,0.2166666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6286,2018-10-13,6,8.0,40,10,41.0,33.7,1015.95,992.5666666666666,8.566666666666666,6.733333333333333,12.666666666666666,17.033333333333335,52.833333333333336,32.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2587,2016-04-27,3,8.0,46,4,45.6,39.7,1013.05,989.3666666666668,8.799999999999999,12.166666666666666,17.7,20.5,49.5,42.266666666666666,0.0033333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2053,2019-04-04,4,8.0,41,4,46.5,39.53333333333333,1026.8,3.033333333333333,8.566666666666666,7.3,14.666666666666666,21.3,55.63333333333333,41.0,0.09,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2474,2018-04-23,1,8.0,41,4,49.63333333333333,30.7,1022.4,998.9333333333334,10.0,8.799999999999999,14.0,15.9,59.96666666666667,41.56666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7629,2018-12-13,4,8.0,34,12,32.833333333333336,26.3,1017.6,993.6,7.5,4.3,9.966666666666669,15.0,43.8,23.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3068,2015-05-20,3,8.0,50,5,44.43333333333334,30.53333333333333,1023.85,1000.2333333333332,9.966666666666669,7.7,13.0,18.05,53.2,40.766666666666666,0.0033333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4189,2017-07-10,1,8.0,44,7,76.83333333333333,66.5,1009.7,987.8333333333334,9.566666666666666,7.666666666666667,21.3,28.633333333333336,84.43333333333334,66.16666666666667,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2207,2019-04-11,4,8.0,48,4,45.13333333333333,35.666666666666664,1008.05,985.0666666666666,10.0,15.266666666666666,19.7,30.366666666666664,61.16666666666666,37.4,0.095,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2697,2016-05-02,1,8.0,56,5,49.03333333333333,39.8,1017.05,993.3666666666668,8.933333333333334,10.699999999999998,16.633333333333333,21.7,57.2,43.3,0.35,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1924,2018-03-29,4,8.0,36,3,44.66666666666666,40.0,1012.85,989.4333333333334,6.366666666666667,5.666666666666667,14.333333333333334,20.633333333333333,50.06666666666666,39.2,0.06,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5180,2017-08-24,4,8.0,52,8,65.93333333333334,54.833333333333336,1017.75,995.1333333333332,9.9,5.933333333333334,15.033333333333331,20.0,76.56666666666666,57.7,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4766,2018-08-05,7,8.0,46,8,83.16666666666667,66.83333333333333,1016.6,994.7333333333332,10.0,10.5,18.066666666666663,25.933333333333334,95.06666666666666,73.06666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1416,2017-03-06,1,8.0,41,3,54.1,47.46666666666667,1014.0,991.3333333333334,9.866666666666667,15.733333333333334,22.96666666666667,33.06666666666667,60.1,51.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1681,2018-03-18,7,8.0,45,3,38.63333333333333,22.46666666666667,1017.3,993.6,10.0,2.3666666666666667,6.666666666666667,,55.66666666666666,25.03333333333333,0.0033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4451,2019-07-22,1,8.0,50,7,70.60000000000001,57.20000000000001,1016.0,993.5666666666666,10.0,10.6,17.666666666666668,25.96666666666667,75.73333333333333,66.8,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7475,2018-12-06,4,8.0,47,12,30.566666666666663,21.933333333333334,1022.6,998.4,9.766666666666667,8.700000000000001,13.333333333333334,19.066666666666663,32.733333333333334,26.066666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1416,2018-03-06,2,8.0,46,3,35.5,32.0,1007.6,984.0333333333332,6.333333333333333,8.4,15.266666666666666,23.066666666666663,41.73333333333333,32.733333333333334,0.0933333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.0
140,2016-01-07,4,8.0,43,1,37.0,25.366666666666664,1020.5,996.7,10.0,6.066666666666666,8.933333333333334,,42.333333333333336,30.2,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0
2537,2019-04-26,5,8.0,53,4,55.6,38.7,1007.6,984.4333333333334,9.766666666666666,12.9,21.0,31.666666666666668,65.23333333333333,47.93333333333334,0.0999999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0
559,2016-01-26,2,8.0,45,1,33.36666666666667,28.33333333333333,1012.2,988.3333333333334,7.733333333333333,14.9,23.0,31.566666666666663,41.96666666666667,27.066666666666663,0.105,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1747,2018-03-21,3,8.0,39,3,33.36666666666667,21.566666666666663,1017.3,992.9333333333334,10.0,11.966666666666669,16.400000000000002,23.7,38.93333333333333,29.566666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2715,2015-05-04,1,8.0,53,5,66.2,53.73333333333333,1015.8,993.3,9.866666666666667,8.133333333333333,14.966666666666669,22.03333333333333,80.39999999999999,55.63333333333333,0.21,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7304,2016-11-27,7,8.0,37,11,37.96666666666667,35.13333333333333,1018.6,994.9333333333334,6.266666666666667,7.666666666666667,11.1,16.05,44.43333333333334,33.03333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6791,2015-11-05,4,8.0,56,11,64.06666666666666,56.6,1015.75,993.2333333333332,9.6,9.8,20.0,27.633333333333336,71.23333333333333,52.03333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
382,2016-01-18,1,8.0,42,1,1.9,-9.966666666666669,1026.5,1001.1666666666666,10.0,11.566666666666668,16.066666666666666,21.0,9.633333333333333,-2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3535,2016-06-09,4,8.0,55,6,61.9,50.63333333333333,1015.7,992.9666666666668,9.933333333333334,5.5,10.266666666666667,19.0,72.5,53.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6749,2018-11-03,6,8.0,38,11,41.8,32.53333333333333,1017.8,994.3,10.0,3.6,8.933333333333334,,49.4,32.300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6522,2019-10-24,4,8.0,46,10,48.13333333333333,39.766666666666666,1021.75,998.9666666666666,10.0,5.633333333333333,14.0,21.95,58.26666666666667,41.36666666666667,0.015,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4917,2015-08-12,3,8.0,53,8,71.2,57.43333333333334,1019.9,997.3666666666668,10.0,3.966666666666667,8.6,17.1,80.10000000000001,61.46666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7392,2016-12-01,4,8.0,48,12,37.7,31.8,1008.2,985.2666666666668,9.866666666666667,12.466666666666669,16.3,23.3,42.4,35.4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3970,2015-06-30,2,8.0,48,6,69.06666666666666,61.3,1008.55,986.2,8.566666666666668,5.833333333333333,13.033333333333331,14.0,78.2,62.96666666666667,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7453,2018-12-05,3,8.0,32,12,28.166666666666668,19.7,1021.05,997.0,9.733333333333334,8.6,14.0,20.0,31.03333333333333,25.066666666666663,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2252,2017-04-13,4,8.0,32,4,50.46666666666667,36.56666666666667,1026.9,1003.3,9.733333333333333,7.8,12.066666666666668,21.55,61.7,43.96666666666667,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1372,2015-03-04,3,8.0,49,3,26.100000000000005,15.933333333333332,1017.25,992.4,10.0,10.066666666666668,14.7,22.33333333333333,35.4,18.966666666666665,0.0333333333333333,5.5,0.0,0.0,0.0,0.0,0.0,0.0
2538,2017-04-26,3,8.0,42,4,70.10000000000001,55.63333333333333,997.95,976.0333333333332,10.0,11.433333333333332,20.03333333333333,27.0,78.03333333333333,60.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2361,2019-04-18,4,8.0,33,4,58.63333333333333,52.03333333333333,1001.95,979.6333333333332,8.066666666666666,10.2,17.966666666666665,28.666666666666668,74.76666666666667,44.53333333333333,0.12,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3819,2018-06-23,6,8.0,50,6,67.33333333333333,58.86666666666667,1006.65,984.1,8.466666666666667,4.766666666666667,11.633333333333333,,78.93333333333334,60.56666666666666,0.4399999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4675,2015-08-01,6,8.0,53,8,75.93333333333334,53.26666666666667,1013.9,991.7,10.0,7.733333333333334,14.633333333333333,21.666666666666668,88.3,63.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5277,2016-08-27,6,8.0,42,8,74.56666666666666,68.3,1017.5,995.2333333333332,8.533333333333333,7.0,12.033333333333331,15.45,85.10000000000001,68.13333333333334,0.6466666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3593,2019-06-13,4,8.0,29,6,57.93333333333334,48.93333333333334,1010.55,987.4,9.733333333333333,11.566666666666668,20.0,27.633333333333336,68.2,51.63333333333333,0.5166666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6544,2017-10-25,3,8.0,42,10,43.9,34.166666666666664,1008.45,985.3,10.0,6.866666666666667,11.4,16.5,52.8,36.833333333333336,0.3866666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1505,2018-03-10,6,8.0,36,3,32.1,18.366666666666667,1018.75,994.8333333333334,10.0,4.433333333333334,10.266666666666667,14.0,40.46666666666667,22.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7982,2018-12-29,6,8.0,38,12,29.066666666666663,26.366666666666664,1024.0,999.4,6.7,7.333333333333333,16.333333333333332,22.33333333333333,30.666666666666668,27.2,0.025,0.0,0.0,0.0,1.0,0.0,0.0,0.0
