index,date,day_of_week,district,crime_count,mo,temp,dewp,slp,stp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
5645,2017-09-14,4,11.0,46,9,66.7,60.46666666666667,1010.25,988.0,6.733333333333333,3.0666666666666664,7.666666666666667,,79.8,56.66666666666666,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1331,2018-03-02,5,11.0,52,3,36.66666666666666,25.1,1027.85,1003.8666666666668,10.0,5.6000000000000005,10.6,,45.6,30.0,0.3266666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5469,2017-09-06,3,11.0,44,9,57.6,45.2,1014.95,992.1,10.0,7.566666666666666,12.333333333333334,17.366666666666667,67.33333333333333,48.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7427,2017-12-04,1,11.0,47,12,55.36666666666667,40.36666666666667,1010.5,987.9,10.0,14.966666666666669,25.4,34.63333333333333,64.26666666666667,47.9,0.0066666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3640,2019-06-15,6,11.0,55,6,66.60000000000001,58.1,1008.9,986.6333333333332,9.466666666666669,9.5,18.4,30.7,76.53333333333333,58.36666666666667,0.1066666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7791,2016-12-19,1,11.0,40,12,-0.2666666666666666,-9.1,1041.0,1015.4,10.0,7.733333333333333,14.0,19.7,14.433333333333332,-10.966666666666669,0.01,4.5,0.0,0.0,0.0,0.0,0.0,0.0
186,2019-01-09,3,11.0,41,1,24.1,12.1,1022.0,997.8666666666668,9.866666666666667,13.8,21.33333333333333,34.63333333333333,41.73333333333333,19.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4642,2016-07-29,5,11.0,49,7,73.86666666666666,68.66666666666667,1012.25,990.0333333333332,8.200000000000001,5.033333333333333,12.033333333333331,17.0,82.8,68.8,0.68,0.0,0.0,1.0,0.0,0.0,1.0,0.0
76,2015-01-04,7,11.0,43,1,30.266666666666666,27.9,1012.95,988.5333333333332,2.733333333333333,8.4,18.366666666666667,25.3,35.36666666666667,15.033333333333331,0.4933333333333333,2.0,1.0,1.0,1.0,0.0,0.0,0.0
7562,2019-12-10,2,11.0,54,12,22.933333333333334,13.933333333333332,1016.95,992.3,9.866666666666667,13.233333333333334,20.33333333333333,30.7,41.63333333333333,14.666666666666666,0.0033333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0
121,2018-01-06,6,11.0,56,1,5.766666666666667,-5.466666666666666,1036.4499999999998,1010.8666666666668,10.0,5.1000000000000005,7.633333333333333,,16.8,-2.9,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0
4923,2018-08-12,7,11.0,49,8,77.60000000000001,60.16666666666666,1018.0,995.7666666666668,9.933333333333334,4.233333333333333,11.7,14.95,87.03333333333335,66.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
