index,date,day_of_week,district,crime_count,mo,temp,dewp,slp,stp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
2704,2015-05-03,7,20.0,10,5,67.63333333333334,41.86666666666667,1013.95,991.6333333333332,10.0,7.833333333333333,18.73333333333333,25.066666666666663,80.39999999999999,49.76666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5653,2017-09-14,4,20.0,18,9,66.7,60.46666666666667,1010.25,988.0,6.733333333333333,3.0666666666666664,7.666666666666667,,79.8,56.66666666666666,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7325,2017-11-29,3,20.0,20,11,43.633333333333326,28.46666666666667,1024.35,1000.8333333333334,10.0,6.1000000000000005,9.966666666666669,17.1,58.833333333333336,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7303,2017-11-28,2,20.0,17,11,54.73333333333333,36.3,1012.5,989.9333333333334,10.0,14.1,19.7,27.4,61.73333333333333,49.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1164,2016-02-22,1,20.0,20,2,35.43333333333334,26.3,1022.45,998.5666666666666,10.0,3.9,10.3,15.9,44.13333333333333,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5414,2015-09-03,4,20.0,13,9,81.23333333333333,67.8,1012.9,991.0,10.0,6.5,14.0,19.03333333333333,91.8,70.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2614,2019-04-29,1,20.0,16,4,45.66666666666666,39.23333333333333,1018.6,994.8,7.933333333333333,8.299999999999999,19.03333333333333,27.96666666666667,52.9,38.36666666666667,0.4066666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5917,2017-09-26,2,20.0,10,9,79.63333333333334,60.1,1012.6,990.6666666666666,10.0,6.233333333333333,15.033333333333331,19.03333333333333,92.03333333333336,67.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7178,2018-11-22,4,20.0,19,11,33.233333333333334,24.0,1028.95,1004.8333333333334,9.866666666666667,7.899999999999999,12.033333333333331,17.76666666666667,38.9,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6672,2018-10-30,2,20.0,12,10,52.13333333333333,42.73333333333333,1013.9,990.7666666666668,9.433333333333334,6.533333333333334,11.966666666666669,25.0,67.16666666666667,42.13333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,2016-01-06,3,20.0,10,1,29.03333333333333,20.5,1027.1999999999998,1003.0,10.0,7.0,11.4,,37.766666666666666,21.1,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0
7821,2016-12-20,2,20.0,11,12,19.433333333333334,8.299999999999999,1027.55,1003.1333333333332,10.0,13.7,21.96666666666667,28.3,29.03333333333333,11.366666666666667,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0
5657,2015-09-14,1,20.0,12,9,64.63333333333334,48.66666666666666,1016.5,994.0333333333332,10.0,8.633333333333333,17.033333333333335,25.633333333333336,81.3,48.13333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7572,2015-12-10,4,20.0,10,12,48.1,38.4,1003.75,980.1666666666666,10.0,12.3,25.4,34.733333333333334,57.93333333333334,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5166,2019-08-23,5,20.0,12,8,68.93333333333332,53.16666666666666,1020.35,997.7333333333332,10.0,8.6,14.3,18.366666666666667,75.0,61.56666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6934,2015-11-11,3,20.0,9,11,48.53333333333333,35.96666666666667,1011.9,989.0666666666666,9.966666666666669,7.7,19.366666666666667,28.3,63.333333333333336,34.43333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3764,2018-06-20,3,20.0,14,6,69.73333333333333,64.36666666666667,1010.9,988.6,9.1,5.4,10.966666666666669,14.0,79.0,65.0,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0
438,2016-01-20,3,20.0,17,1,17.433333333333334,9.166666666666666,1027.75,1002.7,7.8,2.6333333333333333,7.333333333333333,,24.03333333333333,7.400000000000001,0.04,1.2,0.0,0.0,1.0,0.0,0.0,0.0
503,2018-01-23,2,20.0,19,1,35.63333333333333,31.33333333333333,1006.75,982.0333333333332,8.766666666666667,9.9,23.366666666666664,30.633333333333336,52.0,29.933333333333334,0.33,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4902,2019-08-11,7,20.0,15,8,74.3,60.06666666666666,1015.1,992.8666666666668,10.0,5.633333333333333,12.033333333333331,18.0,84.2,66.33333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2047,2016-04-02,6,20.0,12,4,35.93333333333333,25.03333333333333,1007.5,983.2666666666668,8.433333333333334,14.933333333333335,31.633333333333336,46.0,42.4,31.23333333333333,0.06,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3340,2019-06-01,6,20.0,16,6,71.39999999999999,61.333333333333336,1008.05,985.8,10.0,7.400000000000001,19.933333333333334,31.666666666666668,81.8,58.86666666666667,0.0266666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4804,2016-08-05,5,20.0,10,8,78.5,68.03333333333335,1010.8,988.9666666666668,10.0,5.833333333333333,11.966666666666669,18.666666666666668,88.26666666666667,72.36666666666666,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5046,2016-08-16,2,20.0,14,8,75.63333333333334,68.16666666666667,1015.6,992.4333333333334,8.833333333333334,6.233333333333333,11.0,18.1,84.66666666666667,69.43333333333334,0.1633333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7839,2018-12-22,6,20.0,16,12,30.766666666666666,24.566666666666663,1012.2,988.7,9.966666666666669,6.433333333333334,10.7,18.1,35.46666666666667,29.1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3694,2017-06-17,6,20.0,12,6,78.93333333333334,66.53333333333335,1003.4,981.6666666666666,9.933333333333334,8.799999999999999,16.333333333333332,22.3,87.56666666666666,70.66666666666667,0.0466666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4484,2019-07-23,2,20.0,15,7,69.39999999999999,55.2,1018.4,995.9,10.0,5.5,12.366666666666667,18.366666666666667,80.39999999999999,59.86666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6252,2015-10-11,7,20.0,12,10,60.9,45.43333333333334,1010.85,988.5,10.0,9.066666666666668,16.3,24.03333333333333,79.0,41.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2620,2016-04-28,4,20.0,16,4,46.66666666666666,41.7,1011.75,988.0,7.866666666666667,8.9,15.333333333333334,21.55,50.9,42.76666666666667,0.56,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5967,2018-09-28,5,20.0,18,9,57.63333333333333,44.7,1017.35,994.7,9.933333333333334,6.233333333333333,11.666666666666666,19.05,67.53333333333335,49.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4870,2016-08-08,1,20.0,20,8,77.06666666666666,60.96666666666667,1016.5,994.1333333333332,10.0,8.299999999999999,12.366666666666667,18.0,84.36666666666667,71.89999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6489,2019-10-22,2,20.0,11,10,50.333333333333336,39.6,1001.6,986.8666666666668,9.933333333333334,15.0,21.33333333333333,33.0,62.06666666666667,46.36666666666667,0.0533333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4050,2018-07-03,2,20.0,13,7,76.93333333333334,63.7,1019.1,996.7333333333332,10.0,4.666666666666667,9.966666666666669,,89.89999999999999,63.56666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5100,2019-08-20,2,20.0,17,8,74.8,71.06666666666666,1014.55,992.3666666666668,9.166666666666666,3.4,17.366666666666667,24.33333333333333,82.39999999999999,68.8,0.0033333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7616,2015-12-12,6,20.0,11,12,53.53333333333333,49.2,1011.75,988.8333333333334,5.133333333333333,4.4,7.633333333333333,,58.56666666666666,44.8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3676,2018-06-16,6,20.0,16,6,80.8,69.39999999999999,1013.1,991.4333333333334,9.6,8.233333333333334,19.7,29.33333333333333,92.1,67.10000000000001,0.6333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4688,2018-08-01,3,20.0,14,8,72.10000000000001,61.03333333333333,1013.95,991.6666666666666,8.333333333333334,4.5,17.333333333333332,26.03333333333333,84.66666666666667,61.3,0.01,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3343,2018-06-01,5,20.0,18,6,69.5,60.76666666666667,1009.75,988.1333333333332,9.933333333333334,7.766666666666667,16.633333333333333,22.6,85.66666666666667,58.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5200,2016-08-23,2,20.0,15,8,70.63333333333333,58.1,1021.15,998.8,10.0,7.833333333333333,14.966666666666669,20.33333333333333,80.76666666666667,59.76666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4245,2015-07-12,7,20.0,14,7,73.39999999999999,65.03333333333333,1014.9,992.8,8.633333333333333,4.333333333333333,8.299999999999999,,82.43333333333334,61.03333333333334,0.06,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1008,2019-02-15,5,20.0,25,2,23.96666666666667,16.46666666666667,1009.55,985.5,9.466666666666669,12.133333333333333,19.366666666666667,29.96666666666667,45.4,10.7,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0
5873,2017-09-24,7,20.0,13,9,80.36666666666666,64.2,1016.9,994.8333333333334,9.866666666666667,4.7,10.7,16.55,92.53333333333336,69.26666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2510,2016-04-23,6,20.0,11,4,48.0,38.333333333333336,1021.4,997.9333333333334,10.0,6.3,12.333333333333334,16.05,60.16666666666666,39.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1846,2018-03-25,7,20.0,10,3,34.266666666666666,17.400000000000002,1027.2,1002.9333333333334,10.0,11.666666666666666,16.333333333333332,23.366666666666664,41.73333333333333,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6269,2019-10-12,6,20.0,15,10,42.9,28.1,1015.65,992.5,9.9,12.566666666666668,20.966666666666665,31.666666666666668,58.63333333333333,35.06666666666667,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1558,2019-03-12,2,20.0,12,3,34.86666666666667,24.166666666666668,1027.7,3.7,9.6,5.166666666666667,12.666666666666666,20.666666666666668,48.53333333333333,23.566666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4510,2015-07-24,5,20.0,11,7,76.16666666666667,59.2,1015.2,993.0666666666666,9.966666666666669,4.833333333333333,14.0,21.066666666666663,85.63333333333333,63.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780,2018-03-22,4,20.0,12,3,34.43333333333333,20.166666666666668,1026.35,1002.2666666666668,10.0,4.733333333333333,9.566666666666668,,47.76666666666667,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4616,2019-07-29,1,20.0,11,7,76.60000000000001,68.13333333333334,1011.5,989.2,9.533333333333331,8.533333333333333,16.0,25.96666666666667,86.86666666666667,70.36666666666666,0.0533333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6753,2017-11-03,5,20.0,17,11,45.7,39.43333333333333,1024.15,1000.0,9.4,8.533333333333333,13.0,17.6,50.2,40.333333333333336,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4848,2016-08-07,7,20.0,10,8,73.8,58.56666666666666,1016.0,993.7333333333332,10.0,4.133333333333334,9.633333333333333,,84.3,62.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4006,2018-07-01,7,20.0,23,7,84.13333333333334,73.76666666666667,1010.55,988.7666666666668,9.933333333333334,10.833333333333334,24.366666666666664,37.266666666666666,93.06666666666668,75.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1250,2019-02-26,2,20.0,13,2,20.466666666666665,9.966666666666669,1032.95,8.066666666666666,9.466666666666669,8.066666666666668,13.033333333333331,17.333333333333332,25.1,14.933333333333332,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2878,2019-05-11,6,20.0,10,5,47.5,37.66666666666666,1020.2,996.7666666666668,9.966666666666669,4.733333333333333,11.266666666666666,,54.86666666666667,43.53333333333333,0.0033333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7396,2015-12-02,3,20.0,10,12,35.36666666666667,30.83333333333333,1009.9,985.7666666666668,7.399999999999999,7.0,12.366666666666667,18.1,43.16666666666666,31.766666666666666,0.0466666666666666,0.0,1.0,1.0,1.0,0.0,0.0,0.0
6956,2015-11-12,4,20.0,11,11,48.96666666666667,41.53333333333333,998.8,975.1,8.566666666666668,19.933333333333334,29.566666666666663,41.93333333333333,63.333333333333336,38.03333333333333,0.6533333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1783,2016-03-21,1,20.0,16,3,38.53333333333333,23.433333333333334,1021.1,997.4333333333334,10.0,4.633333333333334,10.666666666666666,18.1,49.56666666666666,28.866666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7112,2018-11-19,1,20.0,14,11,27.866666666666664,22.766666666666666,1020.3,996.3333333333334,8.700000000000001,5.3,9.566666666666668,,34.53333333333333,22.166666666666668,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5835,2018-09-22,6,20.0,19,9,59.76666666666667,44.03333333333333,1024.7,1001.5333333333332,10.0,9.766666666666666,16.066666666666666,21.7,66.36666666666666,53.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5081,2017-08-19,6,20.0,15,8,73.86666666666666,58.0,1012.5,990.3,10.0,4.7,9.266666666666667,,83.23333333333333,61.86666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6736,2015-11-02,1,20.0,12,11,57.833333333333336,43.73333333333333,1014.5,991.8666666666668,10.0,8.033333333333333,15.6,21.633333333333336,72.33333333333333,44.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,2019-02-01,5,20.0,16,2,7.5,1.8333333333333333,1028.2,2.833333333333333,6.333333333333333,2.5,5.3,,20.03333333333333,-2.9,0.05,8.1,0.0,0.0,1.0,0.0,0.0,0.0
1230,2016-02-25,4,20.0,12,2,33.43333333333333,24.73333333333333,1011.35,986.8666666666668,7.533333333333334,14.4,22.03333333333333,34.0,36.46666666666667,31.1,0.095,1.2,0.0,0.0,1.0,0.0,0.0,0.0
1163,2017-02-22,3,20.0,12,2,56.53333333333333,52.26666666666667,1008.45,986.0666666666666,5.7,7.3,15.6,20.966666666666665,66.60000000000001,48.06666666666666,0.02,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4817,2017-08-07,1,20.0,17,8,68.93333333333334,57.36666666666667,1016.55,994.0666666666666,10.0,5.5,13.033333333333331,15.9,76.39999999999999,61.26666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7699,2017-12-16,6,20.0,12,12,38.3,24.46666666666667,1012.8,989.3666666666668,10.0,8.5,13.333333333333334,20.03333333333333,47.4,28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7592,2019-12-11,3,20.0,14,12,18.666666666666668,8.533333333333333,1029.9,5.0,9.166666666666666,8.366666666666667,14.7,22.0,24.933333333333334,13.933333333333332,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3722,2016-06-17,5,20.0,13,6,70.73333333333333,55.43333333333334,1016.25,993.5,10.0,7.833333333333333,13.633333333333333,18.633333333333333,84.13333333333334,61.46666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3783,2015-06-21,7,20.0,10,6,74.93333333333334,64.8,1010.75,988.3666666666668,9.8,7.8,18.0,27.7,85.39999999999999,59.133333333333326,0.26,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1998,2019-04-01,1,20.0,21,4,35.06666666666667,20.8,1026.1,2.233333333333333,10.0,8.333333333333334,20.33333333333333,27.33333333333333,48.13333333333333,24.766666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7128,2019-11-20,3,20.0,14,11,41.333333333333336,37.86666666666667,1019.65,996.0,5.533333333333334,2.9,9.633333333333333,,48.3,37.03333333333333,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5900,2015-09-25,5,20.0,15,9,67.0,58.73333333333333,1023.35,1000.4666666666668,9.766666666666667,6.233333333333333,13.0,15.9,77.43333333333334,56.76666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7374,2015-12-01,2,20.0,15,12,42.5,36.13333333333333,1010.9,987.8666666666668,7.433333333333334,9.566666666666666,18.73333333333333,23.4,45.36666666666667,36.9,0.37,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2416,2019-04-20,6,20.0,11,4,48.8,23.5,1010.15,986.7333333333332,10.0,15.1,21.933333333333334,31.33333333333333,63.0,39.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
899,2017-02-10,5,20.0,10,2,25.3,14.7,1018.9,994.7333333333332,10.0,11.7,23.3,31.03333333333333,40.1,14.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5575,2016-09-09,5,20.0,12,9,73.33333333333333,67.73333333333333,1012.7,990.5333333333332,8.533333333333333,3.633333333333333,11.0,15.9,80.13333333333334,64.96666666666665,0.0233333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
