day_of_week,crime_count
3,0.660056657223796
7,0.6572237960339944
5,0.6487252124645893
4,0.7507082152974505
1,0.9121813031161473
2,0.8130311614730878
6,0.7280453257790368
3,0.8215297450424929
7,0.6288951841359773
5,0.6203966005665722
4,0.6515580736543909
1,0.6713881019830028
6,0.7847025495750708
3,0.5212464589235127
7,0.6118980169971672
5,0.6430594900849859
4,0.7478753541076487
1,0.8328611898016998
2,0.8611898016997167
6,0.56657223796034
3,0.7478753541076487
7,0.6968838526912181
5,0.6090651558073654
4,0.6770538243626062
1,0.7450424929178471
2,0.7960339943342776
6,0.9065155807365439
3,0.5552407932011332
7,0.6147308781869688
5,0.7025495750708215
4,0.8356940509915014
1,0.886685552407932
2,0.8498583569405099
6,0.7393767705382436
3,0.5070821529745042
7,0.6288951841359773
5,0.6997167138810199
4,0.6203966005665722
1,0.7393767705382436
2,0.6118980169971672
6,0.7223796033994334
3,0.56657223796034
5,0.7252124645892352
4,0.9348441926345609
1,0.7648725212464589
2,0.6288951841359773
6,0.773371104815864
3,0.7450424929178471
7,0.48725212464589235
5,0.4702549575070821
4,0.32294617563739375
1,0.41359773371104813
2,0.5070821529745042
6,0.5354107648725213
3,0.6968838526912181
7,0.7592067988668555
5,0.6260623229461756
4,0.48725212464589235
1,0.6968838526912181
2,0.6997167138810199
6,0.7535410764872521
3,0.5382436260623229
7,0.6572237960339944
5,0.8186968838526912
4,0.49008498583569404
1,0.7535410764872521
2,0.6997167138810199
6,0.7308781869688386
3,0.5892351274787535
7,0.35410764872521244
5,0.37677053824362605
4,0.9773371104815864
1,0.7195467422096318
2,0.46458923512747874
6,0.3087818696883853
3,0.5949008498583569
7,0.5864022662889519
5,0.49008498583569404
4,0.44192634560906513
1,0.7082152974504249
2,0.5212464589235127
6,0.5382436260623229
3,0.5297450424929179
7,0.5552407932011332
5,0.6203966005665722
4,0.7677053824362606
1,0.5354107648725213
2,0.45609065155807366
6,0.36827195467422097
3,0.6883852691218131
7,0.6798866855524079
5,0.7053824362606232
4,0.6487252124645893
1,0.6572237960339944
2,0.623229461756374
6,0.5184135977337111
3,0.6685552407932012
7,0.3002832861189802
5,0.3881019830028329
4,0.35127478753541075
1,0.6543909348441926
2,0.4985835694050991
3,0.6798866855524079
7,0.5779036827195467
5,0.6968838526912181
4,0.5920679886685553
1,0.5722379603399433
2,0.41359773371104813
6,0.45325779036827196
3,0.3937677053824363
7,0.26912181303116145
5,0.40509915014164305
4,0.4192634560906516
1,0.37960339943342775
2,0.42776203966005666
6,0.5014164305949008
3,0.5637393767705382
7,0.34844192634560905
5,0.3937677053824363
4,0.42776203966005666
1,0.47875354107648727
3,0.29745042492917845
7,0.17563739376770537
5,0.21246458923512748
4,0.1274787535410765
1,0.19263456090651557
2,0.32011331444759206
6,0.18980169971671387
3,0.34844192634560905
7,0.7138810198300283
5,0.48441926345609065
4,0.46742209631728043
1,0.43909348441926344
2,0.45892351274787535
6,0.40226628895184136
3,0.40793201133144474
7,0.5325779036827195
5,0.39660056657223797
4,0.41359773371104813
1,0.5580736543909348
2,0.5864022662889519
6,0.3002832861189802
3,0.5495750708215298
7,0.7053824362606232
5,0.5014164305949008
4,0.5184135977337111
1,0.3059490084985836
2,0.34277620396600567
6,0.4192634560906516
3,0.29745042492917845
7,0.42209631728045327
5,0.5920679886685553
4,0.36827195467422097
2,0.26912181303116145
6,0.23229461756373937
7,0.2237960339943343
5,0.1643059490084986
4,0.18696883852691218
2,0.018461538461538463
6,0.1476923076923077
3,0.1723076923076923
7,0.1753846153846154
5,0.17846153846153845
4,0.4246153846153846
1,0.5353846153846153
2,0.24615384615384617
6,0.08307692307692308
5,0.25846153846153846
4,0.5046153846153846
1,0.5046153846153846
2,0.2523076923076923
7,0.12307692307692308
5,0.15076923076923077
4,0.19692307692307692
1,0.40307692307692305
2,0.4676923076923077
6,0.3261538461538461
3,0.5353846153846153
7,0.2153846153846154
5,0.3046153846153846
4,0.56
1,0.5415384615384615
2,0.5323076923076923
6,0.2923076923076923
3,0.8707692307692307
7,0.13538461538461538
5,0.3446153846153846
4,0.3076923076923077
1,0.27692307692307694
2,0.38769230769230767
6,0.14461538461538462
3,0.0
4,0.036923076923076927
1,0.23692307692307693
2,0.08307692307692308
7,0.16923076923076924
5,0.21846153846153846
4,0.3415384615384615
1,0.6307692307692307
2,0.40615384615384614
6,0.42153846153846153
3,0.2123076923076923
7,0.18461538461538463
5,0.024615384615384615
4,0.39692307692307693
1,0.5230769230769231
2,0.37538461538461537
6,0.16923076923076924
3,0.23384615384615384
7,0.76
5,0.12
4,0.14461538461538462
1,0.4123076923076923
2,0.4
6,0.4430769230769231
3,0.6923076923076923
7,0.4707692307692308
5,0.3353846153846154
4,0.4492307692307692
1,0.5015384615384615
2,0.5415384615384615
6,0.17846153846153845
3,0.3507692307692308
7,0.44
5,0.5384615384615384
4,0.5169230769230769
1,0.68
2,0.39692307692307693
6,0.3569230769230769
3,0.39692307692307693
7,0.4676923076923077
5,0.3569230769230769
4,0.3292307692307692
1,0.4523076923076923
2,0.5076923076923077
6,0.18769230769230769
3,0.5261538461538462
7,0.52
5,0.4492307692307692
4,0.5661538461538461
1,0.796923076923077
2,0.24923076923076923
6,0.41846153846153844
3,0.28
7,0.3292307692307692
5,0.27692307692307694
4,0.5292307692307693
1,0.1723076923076923
2,0.36615384615384616
6,0.4123076923076923
3,0.3261538461538461
7,0.40307692307692305
5,0.4461538461538462
4,0.3723076923076923
1,0.7415384615384616
2,0.5046153846153846
6,0.4246153846153846
3,0.5169230769230769
7,0.40923076923076923
5,0.36923076923076925
4,0.4430769230769231
1,0.49538461538461537
2,0.38153846153846155
6,0.5723076923076923
3,0.5784615384615385
7,0.37846153846153846
5,0.28
4,0.49846153846153846
1,0.4584615384615385
2,0.1076923076923077
6,0.7692307692307693
3,0.5753846153846154
7,0.5076923076923077
5,0.3446153846153846
4,0.40307692307692305
1,0.6892307692307692
2,0.5292307692307693
6,0.48923076923076925
3,0.49846153846153846
7,0.44
5,0.5784615384615385
4,0.36923076923076925
1,0.7323076923076923
2,0.4707692307692308
6,0.52
3,0.6523076923076923
7,0.37538461538461537
5,0.7107692307692308
4,0.6
1,0.7230769230769231
2,0.683076923076923
6,0.5538461538461539
3,0.6523076923076923
7,0.7169230769230769
5,0.4646153846153846
4,0.6061538461538462
1,0.7076923076923077
2,0.68
6,0.7015384615384616
3,0.7692307692307693
7,0.5723076923076923
4,0.7076923076923077
1,0.7753846153846153
2,0.7907692307692308
6,0.6369230769230769
3,0.683076923076923
7,0.5661538461538461
5,0.5353846153846153
4,0.48307692307692307
1,0.6
2,0.7569230769230769
6,0.8676923076923077
3,0.6892307692307692
7,0.8153846153846154
5,0.676923076923077
4,0.7723076923076924
1,0.8
2,0.5938461538461538
6,0.7415384615384616
3,0.8830769230769231
7,0.7846153846153846
5,0.5507692307692308
4,0.7107692307692308
1,0.7292307692307692
2,0.7476923076923077
6,0.6307692307692307
3,0.6184615384615385
7,0.6061538461538462
5,0.72
4,0.8523076923076923
2,0.5723076923076923
6,0.6523076923076923
3,0.8553846153846154
7,1.0
5,0.5292307692307693
4,0.676923076923077
1,0.68
2,0.48923076923076925
6,0.5846153846153846
3,0.40307692307692305
7,0.6461538461538462
5,0.48
4,0.6123076923076923
1,0.8492307692307692
2,0.6461538461538462
6,0.6738461538461539
3,0.7046153846153846
7,0.68
5,0.7846153846153846
4,0.6615384615384615
1,0.683076923076923
2,0.7507692307692307
6,0.676923076923077
3,0.7907692307692308
7,0.9446153846153846
5,0.6923076923076923
4,0.6276923076923077
1,0.7138461538461538
6,0.7476923076923077
3,0.963076923076923
7,0.6861538461538461
5,0.6215384615384615
4,0.6861538461538461
1,0.9015384615384615
2,0.7938461538461539
6,0.8246153846153846
3,0.72
7,0.47692307692307695
5,0.4676923076923077
4,0.8676923076923077
1,0.5415384615384615
2,0.7907692307692308
6,0.84
3,0.8430769230769231
7,0.7569230769230769
5,0.8984615384615384
4,0.6061538461538462
1,0.6861538461538461
2,0.8430769230769231
6,0.6646153846153846
3,0.48615384615384616
7,0.563076923076923
5,0.7784615384615384
4,0.6153846153846154
1,0.7169230769230769
2,0.7661538461538462
6,0.7230769230769231
3,0.9661538461538461
7,0.5753846153846154
5,0.6461538461538462
1,0.7046153846153846
2,0.8
6,0.6430769230769231
3,0.7753846153846153
7,0.5876923076923077
5,0.4707692307692308
4,0.6923076923076923
1,0.7630769230769231
2,0.6061538461538462
6,0.5784615384615385
3,0.6861538461538461
7,0.6646153846153846
5,0.7692307692307693
4,0.7784615384615384
1,0.7292307692307692
2,0.8123076923076923
6,0.6492307692307693
3,0.4369230769230769
7,0.683076923076923
5,0.49538461538461537
4,0.803076923076923
1,0.8461538461538461
2,0.8092307692307692
6,0.7353846153846154
3,0.5969230769230769
7,0.5076923076923077
5,0.2
4,0.40615384615384614
1,0.6215384615384615
2,0.8984615384615384
6,0.42153846153846153
3,0.6215384615384615
7,0.5323076923076923
5,0.7230769230769231
4,0.5661538461538461
1,0.9015384615384615
2,0.4461538461538462
6,0.3446153846153846
3,0.47384615384615386
7,0.39076923076923076
5,0.5415384615384615
4,0.38153846153846155
1,0.7723076923076924
2,0.7784615384615384
6,0.676923076923077
3,0.76
7,0.6276923076923077
5,0.4369230769230769
4,0.4523076923076923
1,0.5846153846153846
2,0.6276923076923077
6,0.6615384615384615
3,0.6153846153846154
7,0.5107692307692308
5,0.39692307692307693
4,0.49538461538461537
1,0.7138461538461538
2,0.803076923076923
6,0.6646153846153846
3,0.9138461538461539
5,0.5507692307692308
4,0.6553846153846153
1,0.6553846153846153
2,0.7723076923076924
6,0.563076923076923
3,0.5169230769230769
7,0.2276923076923077
5,0.3384615384615385
4,0.4707692307692308
1,0.7015384615384616
2,0.6461538461538462
6,0.27692307692307694
3,0.3076923076923077
7,0.4369230769230769
5,0.6153846153846154
4,0.7415384615384616
1,0.6892307692307692
2,0.3292307692307692
6,0.28615384615384615
3,0.3476923076923077
7,0.4707692307692308
5,0.39692307692307693
1,0.36615384615384616
2,0.4584615384615385
6,0.37846153846153846
3,0.37846153846153846
7,0.39384615384615385
5,0.39076923076923076
4,0.7753846153846153
1,0.8153846153846154
2,0.5784615384615385
6,0.07692307692307693
3,0.3323076923076923
7,0.3630769230769231
5,0.27692307692307694
4,0.11076923076923077
1,0.30153846153846153
2,0.12923076923076923
3,0.18153846153846154
7,0.015384615384615385
5,0.12307692307692308
4,0.03076923076923077
1,0.38461538461538464
2,0.13538461538461538
3,0.27692307692307694
7,0.37846153846153846
5,0.48923076923076925
4,0.40615384615384614
1,0.48615384615384616
2,0.10461538461538461
3,0.23692307692307693
7,0.28615384615384615
5,0.4676923076923077
4,0.23692307692307693
1,0.5292307692307693
2,0.4123076923076923
3,0.07236842105263158
7,0.41776315789473684
5,0.06907894736842106
4,0.06578947368421052
1,0.03289473684210526
2,0.08881578947368421
6,0.0
3,0.40131578947368424
7,0.375
5,0.23684210526315788
4,0.17434210526315788
1,0.6875
2,0.3092105263157895
6,0.2138157894736842
3,0.20065789473684212
7,0.375
5,0.3815789473684211
4,0.48355263157894735
1,0.631578947368421
2,0.6414473684210527
6,0.4967105263157895
3,0.6513157894736842
7,0.4769736842105263
5,0.5164473684210527
4,0.27631578947368424
1,0.6348684210526315
2,0.4605263157894737
6,0.14144736842105263
3,0.5460526315789473
7,0.47039473684210525
5,0.8421052631578947
4,0.2631578947368421
1,0.2598684210526316
2,0.15460526315789475
6,0.34210526315789475
3,0.5625
7,0.3355263157894737
5,0.24671052631578946
4,0.2532894736842105
1,0.506578947368421
2,0.3717105263157895
6,0.28618421052631576
3,0.41776315789473684
7,0.40131578947368424
5,0.2730263157894737
4,0.2631578947368421
1,0.7927631578947368
2,0.5164473684210527
6,0.2730263157894737
3,0.39473684210526316
7,0.2894736842105263
5,0.3684210526315789
4,0.21052631578947367
1,0.22697368421052633
2,0.02631578947368421
3,0.13815789473684212
7,0.13157894736842105
5,0.4967105263157895
4,0.125
1,0.26973684210526316
2,0.13815789473684212
6,0.23355263157894737
3,0.3026315789473684
7,0.3026315789473684
5,0.25
4,0.27960526315789475
1,0.24671052631578946
2,0.2236842105263158
5,0.05921052631578947
4,0.2532894736842105
1,0.3881578947368421
2,0.2730263157894737
6,0.046052631578947366
3,0.34539473684210525
7,0.19407894736842105
5,0.18092105263157895
4,0.24671052631578946
1,0.618421052631579
2,0.34210526315789475
6,0.3651315789473684
3,0.4309210526315789
7,0.26973684210526316
5,0.2565789473684211
4,0.32894736842105265
1,0.6118421052631579
2,0.7894736842105263
6,0.3256578947368421
3,0.34868421052631576
7,0.3980263157894737
5,0.13815789473684212
4,0.2532894736842105
1,0.375
2,0.34539473684210525
6,0.5592105263157895
3,0.3026315789473684
7,0.3684210526315789
5,0.4473684210526316
4,0.24342105263157895
1,0.5986842105263158
2,0.743421052631579
6,0.3157894736842105
3,0.5296052631578947
7,0.47368421052631576
5,0.5493421052631579
4,0.40131578947368424
1,0.7368421052631579
2,0.3618421052631579
6,0.3684210526315789
3,0.4769736842105263
7,0.5460526315789473
5,0.5493421052631579
4,0.41118421052631576
1,0.7927631578947368
2,0.08223684210526316
6,0.21710526315789475
3,0.8947368421052632
7,0.3223684210526316
5,0.4868421052631579
4,0.4934210526315789
1,0.6842105263157895
2,0.40131578947368424
6,0.12828947368421054
3,0.375
7,0.3815789473684211
5,0.23684210526315788
4,0.48026315789473684
1,0.8486842105263158
2,0.4375
6,0.3980263157894737
3,0.9210526315789473
7,0.5164473684210527
5,0.8026315789473685
4,0.6052631578947368
1,0.6085526315789473
2,0.24013157894736842
6,0.6578947368421053
3,0.6776315789473685
7,0.4868421052631579
5,0.5625
4,0.5657894736842105
1,0.5789473684210527
2,0.6875
6,0.375
3,0.5822368421052632
7,0.7335526315789473
5,0.4868421052631579
4,1.0
1,0.8223684210526315
2,0.7631578947368421
6,0.7532894736842105
3,0.48026315789473684
7,0.7730263157894737
5,0.6480263157894737
4,0.5855263157894737
1,0.7401315789473685
2,0.6381578947368421
6,0.7302631578947368
3,0.4967105263157895
7,0.7171052631578947
5,0.5855263157894737
4,0.7631578947368421
1,0.8026315789473685
2,0.7763157894736842
6,0.6414473684210527
3,0.506578947368421
7,0.6973684210526315
5,0.6414473684210527
4,0.7467105263157895
1,0.6151315789473685
2,0.75
6,0.6743421052631579
3,0.6447368421052632
7,0.5953947368421053
5,0.3815789473684211
4,0.6085526315789473
1,0.6151315789473685
6,0.6217105263157895
3,0.8980263157894737
7,0.6743421052631579
5,0.881578947368421
4,0.625
1,0.5493421052631579
2,0.5526315789473685
6,0.7631578947368421
3,0.618421052631579
7,0.5855263157894737
5,0.32894736842105265
4,0.7532894736842105
1,0.680921052631579
2,0.9802631578947368
6,0.7269736842105263
3,0.8421052631578947
7,0.6611842105263158
5,0.5855263157894737
4,0.5592105263157895
1,0.5493421052631579
2,0.5394736842105263
6,0.8256578947368421
3,0.6282894736842105
7,0.8519736842105263
5,0.5296052631578947
4,0.6546052631578947
1,0.8552631578947368
2,0.6875
6,0.7467105263157895
3,0.6677631578947368
5,0.6019736842105263
4,0.8486842105263158
6,0.9013157894736842
3,0.5986842105263158
7,0.5822368421052632
5,0.5855263157894737
4,0.6546052631578947
1,0.5723684210526315
2,0.7302631578947368
6,0.45723684210526316
3,0.7368421052631579
7,0.6710526315789473
5,0.6710526315789473
4,0.5822368421052632
1,0.881578947368421
2,0.9901315789473685
6,0.6085526315789473
3,0.5361842105263158
7,0.6217105263157895
5,0.5131578947368421
4,0.6907894736842105
1,0.5953947368421053
2,0.618421052631579
6,0.5427631578947368
3,0.3190789473684211
7,0.4375
5,0.6480263157894737
4,0.4769736842105263
2,0.5953947368421053
6,0.5460526315789473
3,0.41118421052631576
7,0.375
5,0.1875
4,0.4506578947368421
1,0.3651315789473684
2,0.4769736842105263
6,0.4868421052631579
3,0.32894736842105265
7,0.4440789473684211
5,0.3782894736842105
4,0.47039473684210525
1,0.7138157894736842
2,0.7730263157894737
6,0.7269736842105263
3,0.5953947368421053
7,0.3848684210526316
5,0.7763157894736842
4,0.7105263157894737
1,0.680921052631579
2,0.7861842105263158
6,0.7236842105263158
3,0.7598684210526315
7,0.5197368421052632
5,0.4440789473684211
4,0.4144736842105263
1,0.7203947368421053
2,0.5098684210526315
6,0.8585526315789473
3,0.5296052631578947
7,0.48355263157894735
5,0.4967105263157895
4,0.5131578947368421
1,0.5164473684210527
2,0.3980263157894737
6,0.41776315789473684
3,0.5098684210526315
7,0.3684210526315789
5,0.08552631578947369
4,0.5723684210526315
1,0.5855263157894737
2,0.18421052631578946
6,0.15789473684210525
3,0.5657894736842105
7,0.42105263157894735
5,0.6019736842105263
4,0.6019736842105263
1,0.8486842105263158
2,0.7335526315789473
6,0.4868421052631579
3,0.4901315789473684
7,0.3223684210526316
5,0.40460526315789475
4,0.5394736842105263
1,0.75
2,0.4144736842105263
6,0.34539473684210525
3,0.3848684210526316
7,0.5493421052631579
5,0.7697368421052632
4,0.4309210526315789
1,0.6513157894736842
2,0.5427631578947368
6,0.5986842105263158
3,0.4144736842105263
7,0.28618421052631576
5,0.5493421052631579
4,0.2138157894736842
1,0.28618421052631576
2,0.3190789473684211
6,0.24671052631578946
3,0.41776315789473684
7,0.35855263157894735
5,0.3881578947368421
4,0.5723684210526315
1,0.4934210526315789
2,0.3519736842105263
6,0.3256578947368421
3,0.5625
7,0.26973684210526316
5,0.2138157894736842
1,0.3026315789473684
2,0.40460526315789475
6,0.24671052631578946
3,0.6019736842105263
7,0.631578947368421
5,0.5921052631578947
4,0.5263157894736842
2,0.5493421052631579
6,0.27960526315789475
3,0.7171052631578947
7,0.3980263157894737
5,0.39473684210526316
4,0.1118421052631579
1,0.4769736842105263
2,0.2236842105263158
6,0.24013157894736842
3,0.4901315789473684
7,0.3059210526315789
5,0.35855263157894735
4,0.41776315789473684
1,0.5822368421052632
2,0.5953947368421053
6,0.45394736842105265
3,0.4473684210526316
7,0.569078947368421
5,0.3717105263157895
4,0.5131578947368421
1,0.6348684210526315
2,0.40460526315789475
4,0.03289473684210526
2,0.09868421052631579
7,0.0
5,0.04
4,0.11428571428571428
1,0.2914285714285714
2,0.06857142857142857
3,0.16857142857142857
7,0.2571428571428571
5,0.4514285714285714
4,0.39714285714285713
1,0.4142857142857143
2,0.15714285714285714
6,0.005714285714285714
7,0.14857142857142858
5,0.24857142857142858
4,0.18285714285714286
1,0.42
2,0.4828571428571429
6,0.44571428571428573
3,0.46285714285714286
7,0.44857142857142857
5,0.1457142857142857
4,0.2257142857142857
1,0.5742857142857143
2,0.5485714285714286
6,0.31142857142857144
3,0.2571428571428571
7,0.21428571428571427
5,0.41714285714285715
4,0.5114285714285715
1,0.32
2,0.19428571428571428
7,0.07428571428571429
3,0.02857142857142857
7,0.24
5,0.28285714285714286
4,0.38857142857142857
1,0.2914285714285714
2,0.12285714285714286
6,0.07142857142857142
3,0.17714285714285713
7,0.23714285714285716
5,0.22285714285714286
4,0.32857142857142857
1,0.31142857142857144
2,0.34
6,0.2714285714285714
3,0.18
7,0.36857142857142855
5,0.24
4,0.7742857142857142
1,0.37142857142857144
2,0.2914285714285714
6,0.24857142857142858
3,0.29428571428571426
7,0.26
5,0.26857142857142857
4,0.28
1,0.5228571428571429
2,0.3485714285714286
6,0.16285714285714287
3,0.2857142857142857
7,0.22
5,0.29428571428571426
4,0.36857142857142855
1,0.40285714285714286
2,0.6142857142857143
6,0.3657142857142857
3,0.28
7,0.42857142857142855
5,0.3628571428571429
4,0.31142857142857144
1,0.5428571428571428
2,0.24857142857142858
6,0.32857142857142857
3,0.38571428571428573
7,0.32285714285714284
5,0.3628571428571429
4,0.19142857142857142
1,0.4057142857142857
2,0.3657142857142857
6,0.49714285714285716
3,0.32
7,0.12285714285714286
5,0.39714285714285713
4,0.3142857142857143
1,0.38
2,0.20857142857142857
6,0.16
3,0.28285714285714286
7,0.4342857142857143
5,0.5914285714285714
4,0.54
1,0.6257142857142857
2,0.3628571428571429
6,0.11714285714285715
3,0.48857142857142855
7,0.3914285714285714
5,0.18571428571428572
4,0.46285714285714286
1,0.6885714285714286
2,0.32857142857142857
6,0.38857142857142857
3,0.44
7,0.43142857142857144
5,0.5371428571428571
4,0.48857142857142855
1,0.6028571428571429
2,0.3342857142857143
6,0.4657142857142857
3,0.6542857142857142
5,0.6485714285714286
4,0.5142857142857142
1,0.72
2,0.8314285714285714
6,0.44
3,0.6942857142857143
7,0.6942857142857143
5,0.6571428571428571
4,0.62
1,0.47714285714285715
2,0.3914285714285714
6,0.3657142857142857
3,0.6457142857142857
7,0.5171428571428571
5,0.5628571428571428
4,0.6685714285714286
1,0.68
2,0.5628571428571428
6,0.5771428571428572
3,0.4342857142857143
7,0.6714285714285714
5,0.6257142857142857
4,0.7371428571428571
1,0.6942857142857143
2,0.8371428571428572
6,0.9142857142857143
3,0.9314285714285714
7,0.8942857142857142
5,0.8142857142857143
4,0.8
2,0.7371428571428571
6,0.78
3,0.6514285714285715
7,0.5428571428571428
5,0.7228571428571429
4,0.5857142857142857
1,0.6057142857142858
2,0.7257142857142858
6,0.4828571428571429
3,0.5342857142857143
7,0.6628571428571428
5,0.54
4,0.56
1,0.8028571428571428
2,0.7542857142857143
6,0.76
3,0.8142857142857143
7,0.6657142857142857
5,0.9457142857142857
4,0.3
1,0.46
2,0.7914285714285715
6,0.88
3,0.8342857142857143
7,0.6657142857142857
5,0.76
4,0.7428571428571429
1,0.6228571428571429
2,0.8714285714285714
3,0.8514285714285714
7,0.7542857142857143
5,0.7628571428571429
4,0.8
1,0.94
2,0.7685714285714286
6,0.7514285714285714
3,0.6857142857142857
7,0.7085714285714285
5,0.5
4,0.6742857142857143
1,0.7342857142857143
2,0.6457142857142857
6,0.7142857142857143
3,0.64
7,0.5228571428571429
5,0.7942857142857143
4,0.6171428571428571
1,0.7457142857142857
2,0.68
6,0.6657142857142857
3,0.8142857142857143
7,0.6742857142857143
5,0.7057142857142857
4,0.6828571428571428
1,0.68
2,0.7028571428571428
6,0.6114285714285714
3,0.6285714285714286
7,0.7657142857142857
4,0.8342857142857143
1,0.94
2,0.9771428571428571
6,0.8514285714285714
3,0.6885714285714286
7,0.6371428571428571
5,0.6571428571428571
4,0.5914285714285714
1,0.8457142857142858
2,0.8514285714285714
6,0.8028571428571428
3,0.7485714285714286
7,0.7628571428571429
5,0.68
4,0.7828571428571428
1,0.7057142857142857
2,1.0
6,0.66
3,0.5314285714285715
7,0.45714285714285713
5,0.8257142857142857
4,0.4742857142857143
1,0.6514285714285715
2,0.7857142857142857
6,0.6571428571428571
3,0.7514285714285714
7,0.6857142857142857
5,0.54
4,0.74
1,0.7742857142857142
6,0.7714285714285715
3,0.6142857142857143
7,0.7371428571428571
5,0.44285714285714284
4,0.5114285714285715
1,0.48
2,0.6514285714285715
6,0.29428571428571426
3,0.44
7,0.37142857142857144
5,0.4342857142857143
4,0.35714285714285715
1,0.8771428571428571
2,0.7057142857142857
6,0.7342857142857143
3,0.64
7,0.5
5,0.5714285714285714
4,0.7628571428571429
1,0.7514285714285714
2,0.6771428571428572
6,0.4942857142857143
3,0.6685714285714286
7,0.54
5,0.5457142857142857
4,0.41714285714285715
1,0.66
2,0.4857142857142857
6,0.5114285714285715
7,0.44285714285714284
5,0.32571428571428573
4,0.38857142857142857
1,0.26571428571428574
2,0.4685714285714286
6,0.44571428571428573
3,0.5171428571428571
7,0.5257142857142857
5,0.46285714285714286
4,0.3342857142857143
1,0.4142857142857143
2,0.52
6,0.4
3,0.4085714285714286
7,0.3
5,0.3657142857142857
4,0.4657142857142857
1,0.5828571428571429
2,0.6971428571428572
6,0.2342857142857143
3,0.44
7,0.49714285714285716
5,0.6942857142857143
4,0.4542857142857143
